Symbol,Increased_25_pct,Start_Date,End_Date,Percentage_Change,In_2020,Start_Month,End_Month,Price_Start_Date,Price_End_Date,Target_Price_9m,Increase_9m_Pct,Target_Price_12m,Increase_12m_Pct
LODHA,Yes,2023-09-04,2024-03-04,69.09%,No,9,3,697.2791748046875,1179.0372314453125,1203.5513827237216,2.0791668511060237,1202.3153457641602,1.9743324212342626
LODHA,Yes,2023-10-03,2024-04-01,48.59%,No,10,4,784.3831176757812,1165.505615234375,1195.1800648082387,2.5460580529160657,1185.5862361027644,1.7229106926568765
LODHA,Yes,2023-11-01,2024-04-29,52.58%,No,11,4,799.9046020507812,1220.52734375,1195.7700966282894,-2.0284057746420836,1185.9145936129387,-2.8358848586477077
LODHA,Yes,2023-11-03,2024-05-02,46.37%,No,11,5,845.1756591796875,1237.0439453125,1195.8924717047275,-3.326597552472305,1185.9145936129387,-4.1331879836043415
LODHA,Yes,2023-12-01,2024-05-29,40.83%,No,12,5,914.773681640625,1288.2847900390625,1193.3619013247283,-7.368160320472001,1185.889932485727,-7.948153882204159
LT,Yes,2016-01-06,2016-07-04,26.78%,No,1,7,705.2844848632812,894.1719970703125,850.469974224384,-4.887429151115766,855.8913461538461,-4.281128355829756
LT,Yes,2016-02-01,2016-08-01,33.12%,No,2,8,639.822509765625,851.7470703125,851.9756845327524,0.0268406230230486,856.835039138794,0.5973567745207747
LT,Yes,2016-03-01,2016-08-29,31.45%,No,3,8,640.9059448242188,842.4783935546875,854.768356634646,1.4587867385065154,857.0084790996476,1.7246834644213258
LT,Yes,2016-03-08,2016-09-06,29.27%,No,3,9,677.1154174804688,875.3232421875,855.4302686055502,-2.272643136064314,1004.4189218374399,14.74834363215581
LT,Yes,2016-11-11,2017-05-10,25.23%,No,11,5,801.6677856445312,1003.960693359375,1017.5061070033482,1.3491976063971816,1017.5061070033482,1.3491976063971816
LT,Yes,2016-12-01,2017-05-30,27.31%,No,12,5,801.4080200195312,1020.296630859375,1017.9766387939453,-0.22738407589130288,1017.9766387939453,-0.22738407589130288
LT,Yes,2016-12-05,2017-06-05,33.09%,No,12,6,782.8209228515625,1041.8563232421875,1017.5016072591146,-2.3376271218744082,1017.5016072591146,-2.3376271218744082
LT,Yes,2021-04-12,2021-10-11,29.08%,No,4,10,1276.469970703125,1647.680419921875,1724.1993334221117,4.644038526831854,1790.0004855685763,8.637601316731642
LT,Yes,2021-05-03,2021-11-01,35.25%,No,5,11,1273.955322265625,1722.9676513671875,1790.4557495117188,3.916968382486981,1842.7500146484374,6.952095890262462
LT,Yes,2021-06-16,2021-12-13,26.27%,No,6,12,1414.7784423828125,1786.4508056640625,1789.9161250673492,0.19397788018005627,1810.9974740835337,1.37404670431698
LT,Yes,2021-07-01,2021-12-28,28.73%,No,7,12,1416.10693359375,1822.9188232421875,1840.6666975350215,0.9735965236931498,1813.2150712446733,-0.5323194798249683
LT,Yes,2021-07-05,2022-01-03,28.96%,No,7,1,1430.957763671875,1845.3275146484375,1787.577419704861,-3.1295309090201626,1812.2135070800782,-1.7944786118180216
LT,Yes,2022-05-04,2022-10-31,25.40%,No,5,10,1568.0748291015625,1966.39892578125,2094.70421875,6.524886241878638,2098.390143500434,6.712331663156497
LT,Yes,2022-06-01,2022-11-28,26.87%,No,6,11,1581.558349609375,2006.5899658203125,2095.370212928922,4.424433921272755,2142.635845184326,6.779954135193577
LT,Yes,2023-08-01,2024-01-29,40.63%,No,8,1,2591.912109375,3645.083740234375,3555.3745171440974,-2.461101842464377,3596.8536861359125,-1.323153527753009
LT,Yes,2023-08-07,2024-02-05,26.78%,No,8,2,2591.1748046875,3285.04833984375,3554.4215512483015,8.199977094320749,3597.260171213458,9.504025483672422
LT,Yes,2023-09-01,2024-02-28,28.43%,No,9,2,2656.251708984375,3411.318603515625,3554.8283335367837,4.206869738677031,3563.306664360894,4.4554050357135715
LT,Yes,2023-09-04,2024-03-04,34.43%,No,9,3,2665.09912109375,3582.6123046875,3553.854343580163,-0.8027092708220199,3562.908851841518,-0.5499744647279333
LT,Yes,2023-10-04,2024-04-01,26.76%,No,10,4,2976.376220703125,3772.878173828125,3597.894932009139,-4.637924516959429,3562.9609031677246,-5.563849692167751
LT,Yes,2023-11-01,2024-04-29,25.52%,No,11,4,2846.173583984375,3572.634521484375,3598.867192195012,0.7342668429385808,3596.516518869708,0.6684702071179183
LTF,Yes,2016-01-13,2016-07-11,26.64%,No,1,7,52.1483154296875,66.04046630859375,74.02782270643446,12.094639611594218,73.17392365137736,10.801645932435441
LTF,Yes,2016-02-01,2016-08-01,52.29%,No,2,8,48.93919372558594,74.52774810791016,80.64137449718658,8.203154589381102,80.94847869873047,8.615221516586834
LTF,Yes,2016-03-01,2016-08-29,82.71%,No,3,8,44.2099494934082,80.77730560302734,81.15697860717773,0.47002434819534433,74.58283219247494,-7.668581372340613
LTF,Yes,2016-03-08,2016-09-06,79.26%,No,3,9,46.32122039794922,83.03531646728516,80.93155749090786,-2.5335713355246217,75.13695784746591,-9.51204735027547
LTF,Yes,2016-04-01,2016-09-28,42.32%,No,4,9,55.441898345947266,78.90271759033203,105.90853465687145,34.226726139846484,107.83403848718714,36.66707786551584
LTF,Yes,2016-04-04,2016-10-03,44.16%,No,4,10,54.85073471069336,79.07315063476562,72.56403803825378,-8.23176077373856,107.83403848718714,36.37250776216875
LTF,Yes,2016-05-02,2016-11-01,44.28%,No,5,11,63.63361740112305,91.81175994873048,105.69053504580543,15.116554899748284,107.92412912620688,17.54935226867872
LTF,Yes,2016-07-13,2017-01-09,27.22%,No,7,1,64.09809112548828,81.5441665649414,105.74962794527094,29.68386630213753,105.74962794527094,29.68386630213753
LTF,Yes,2016-08-22,2017-02-20,25.61%,No,8,2,80.18083953857422,100.71599578857422,108.58163514008393,7.809722070386396,150.9274417453342,49.85448990859924
LTF,Yes,2016-09-09,2017-03-08,26.86%,No,9,3,80.73468780517578,102.420166015625,104.74273265491833,2.267684900002019,152.15470083136307,48.55931868744548
LTF,Yes,2016-10-03,2017-04-03,33.08%,No,10,4,79.07315063476562,105.2320327758789,107.24964114597866,1.9172948738877003,146.66878814697264,39.37656080382379
LTF,Yes,2016-11-02,2017-05-02,28.52%,No,11,5,88.87207794189453,114.22148895263672,147.6594352722168,29.27465455597897,147.2924633026123,28.953373531743097
LTF,Yes,2016-12-01,2017-05-30,44.85%,No,12,5,74.47189331054688,107.8734893798828,148.13109370640345,37.31927516013795,148.01245904737902,37.20929942865248
LTF,Yes,2016-12-05,2017-06-05,54.65%,No,12,6,72.81034851074219,112.6025390625,149.24938252766927,32.54530827659974,149.2431685227614,32.53978974659181
LTF,Yes,2017-02-01,2017-07-31,69.90%,No,2,7,87.76436614990234,149.11422729492188,148.42774401212992,-0.4603741006109433,147.91928916141904,-0.8013575600264164
LTF,Yes,2017-05-02,2017-10-30,50.67%,No,5,10,114.22148895263672,172.09451293945312,144.0341841045179,-16.305185072813746,147.08307994495738,-14.533544717544455
LTF,Yes,2017-06-01,2017-11-28,41.03%,No,6,11,108.5551528930664,153.09178161621094,146.92606925964355,-4.027461364336552,145.74813313386878,-4.796892690655407
LTF,Yes,2017-06-05,2017-12-04,25.09%,No,6,12,112.6025390625,140.85130310058594,146.86150693893433,4.267055899409273,145.75435265074384,3.481011138857902
LTF,Yes,2022-07-01,2022-12-28,25.18%,No,7,12,65.66961669921875,82.2065200805664,84.44038673069166,2.7173837889451495,87.8599191393171,6.877068939556237
LTF,Yes,2023-08-01,2024-01-29,26.40%,No,8,1,128.71383666992188,162.6880645751953,165.02497680664064,1.4364374163202314,166.38997943584735,2.275468007022109
LTF,Yes,2023-09-01,2024-02-28,30.57%,No,9,2,122.74406433105467,160.26133728027344,163.47153453337842,2.0031015013251876,137.67474445543792,-14.093600620176344
LTF,Yes,2023-11-01,2024-04-29,28.02%,No,11,4,127.98580932617188,163.85289001464844,137.77289152145386,-15.916715592177244,137.69462460887675,-15.964482166553875
LTF,Yes,2025-01-01,2025-06-30,51.94%,No,1,6,135.5863800048828,206.0099945068359,202.75960021972656,-1.5777847550020145,202.75960021972656,-1.5777847550020145
LTIM,Yes,2016-11-15,2017-05-15,27.86%,No,11,5,526.0020141601562,672.5294189453125,686.9276532112284,2.140907722445182,695.1162246704101,3.358485902448575
LTIM,Yes,2017-05-15,2017-11-13,30.32%,No,5,11,672.5294189453125,876.4466552734375,1238.8609403722426,41.350409967134574,1537.5388053731715,75.42868081269404
LTIM,Yes,2017-06-01,2017-11-28,28.91%,No,6,11,698.0416870117188,899.8180541992188,1510.5353170255335,67.87119462387477,1479.6283325195313,64.43639084751496
LTIM,Yes,2017-06-05,2017-12-04,31.35%,No,6,12,689.8900756835938,906.1675415039062,1510.5353170255335,66.69492647227223,1476.7498921239098,62.96654034562371
LTIM,Yes,2017-07-03,2018-01-01,48.20%,No,7,1,696.0589599609375,1031.5799560546875,1505.167172080592,45.908919928723215,1508.2019201208043,46.20310440006741
LTIM,Yes,2017-08-01,2018-01-29,68.80%,No,8,1,682.9282836914062,1152.8048095703125,1523.6021301269532,32.16479645802734,1529.7741719230276,32.700189938765405
LTIM,Yes,2017-08-07,2018-02-05,65.28%,No,8,2,686.8939208984375,1135.28759765625,1525.2492789335029,34.349153649023485,1529.7741719230276,34.74772164173882
LTIM,Yes,2017-09-01,2018-02-28,91.43%,No,9,2,677.5188598632812,1296.9951171875,1504.2896379743304,15.982675496600415,1563.396610884233,20.539899508212315
LTIM,Yes,2017-09-04,2018-03-05,85.06%,No,9,3,679.081787109375,1256.692138671875,1504.2896379743304,19.702319421216945,1563.396610884233,24.405696731460118
LTIM,Yes,2017-10-03,2018-04-02,75.67%,No,10,4,725.4282836914062,1274.3443603515625,1541.2291009364983,20.942905927822242,1543.5175926079185,21.1224878165661
LTIM,Yes,2017-11-01,2018-04-30,92.86%,No,11,4,732.6616821289062,1413.0411376953125,1499.8257464784565,6.141690179288818,1500.7569986979167,6.207594291675746
LTIM,Yes,2017-12-01,2018-05-30,65.34%,No,12,5,916.4795532226562,1515.3076171875,1547.1974818638394,2.104514246125735,1546.4679484817218,2.0563700030794547
LTIM,Yes,2017-12-04,2018-06-04,64.30%,No,12,6,906.1675415039062,1488.8291015625,1547.1788659997887,3.9191714063119596,1546.4679484817218,3.8714212973625277
LTIM,Yes,2018-01-01,2018-07-02,44.03%,No,1,7,1031.5799560546875,1485.7669677734375,1545.9749755859375,4.052318372828506,1547.182063349971,4.133561783821986
LTIM,Yes,2018-02-01,2018-07-31,44.01%,No,2,7,1171.3126220703125,1686.787109375,1545.9876964480377,-8.347195217725625,1547.0209003523285,-8.285942443232134
LTIM,Yes,2018-02-02,2018-08-01,44.93%,No,2,8,1124.929931640625,1630.36279296875,1545.9876964480377,-5.175234425404946,1547.0209003523285,-5.111861787808783
LTIM,Yes,2018-03-01,2018-08-28,32.85%,No,3,8,1266.5087890625,1682.5323486328125,1547.1399720657703,-8.046940474996452,1586.384932808254,-5.714446792222788
LTIM,Yes,2018-03-05,2018-09-03,28.08%,No,3,9,1256.692138671875,1609.5504150390625,1547.1399720657703,-3.877507805294658,1503.4979709201389,-6.588948263316737
LTIM,Yes,2018-04-02,2018-10-01,37.71%,No,4,10,1274.3443603515625,1754.92431640625,1562.108514959162,-10.987129168164811,1561.8358923870585,-11.002663887785186
LTIM,Yes,2021-04-01,2021-09-28,41.50%,No,4,9,3875.721435546875,5484.08984375,5617.911704799107,2.4401836013248066,4194.343333174543,-23.517968292319832
LTIM,Yes,2021-07-01,2021-12-28,81.85%,No,7,12,3808.642333984375,6925.8759765625,4192.696704101562,-39.46330084035794,4548.188694411057,-34.33049177024901
LTIM,Yes,2024-05-02,2024-10-29,26.25%,No,5,10,4576.10693359375,5777.10693359375,5718.759314903846,-1.0099798975610812,5190.110202955163,-10.16073853895994
LUPIN,Yes,2018-03-16,2018-09-12,26.70%,No,3,9,727.7821044921875,922.1057739257812,824.3428388323102,-10.602138914850759,816.0380282931858,-11.502774262113306
LUPIN,Yes,2022-06-03,2022-11-30,26.13%,No,6,11,598.3998413085938,754.7835083007812,746.0463101473722,-1.1575767166771853,733.8491232353344,-2.7735615358867185
LUPIN,Yes,2022-06-06,2022-12-05,27.99%,No,6,12,592.8187255859375,758.724365234375,745.589963426777,-1.731116385532275,732.940985662287,-3.3982537998662257
LUPIN,Yes,2023-01-24,2023-07-24,25.10%,No,1,7,740.9410400390625,926.9456176757812,1112.9303414481026,20.064254064726956,1596.9696480887276,72.28299240390835
LUPIN,Yes,2023-02-01,2023-07-31,34.22%,No,2,7,726.5074462890625,975.0839233398438,1142.9556509164663,17.21613120249493,1586.0076148623511,62.65344724687698
LUPIN,Yes,2023-02-02,2023-08-01,33.76%,No,2,8,731.03955078125,977.8049926757812,1151.8232660060976,17.79682806222048,1596.9696480887276,63.321895475148985
LUPIN,Yes,2023-03-01,2023-08-28,68.25%,No,3,8,651.6300659179688,1096.3448486328125,1598.759256614829,45.82631173107148,1588.5280967455233,44.89310536976424
LUPIN,Yes,2023-04-03,2023-10-03,80.92%,No,4,10,642.171875,1161.848388671875,1601.5497436523438,37.84498556503551,1608.6331391670335,38.45465164399671
LUPIN,Yes,2023-05-02,2023-10-30,61.58%,No,5,10,698.3298950195312,1128.3544921875,1592.7737276151584,41.158983160274886,1608.6331391670335,42.56451764980655
LUPIN,Yes,2023-05-05,2023-11-01,61.52%,No,5,11,693.9456176757812,1120.8343505859375,1589.3878424228767,41.80399107075849,1578.909619140625,40.869131849431625
LUPIN,Yes,2023-07-03,2024-01-01,47.77%,No,7,1,879.1192626953125,1299.0399169921875,1592.4280497233074,22.5849974964922,1600.896540262613,23.236901293175645
LUPIN,Yes,2023-08-01,2024-01-29,50.10%,No,8,1,977.8049926757812,1467.697021484375,1584.9591682530656,7.989533606200004,1591.3803015420604,8.427030800443855
LUPIN,Yes,2023-08-07,2024-02-05,45.51%,No,8,2,1069.7772216796875,1556.601806640625,1581.479550643706,1.5982086039570294,1584.2241461338142,1.7745282946062015
LUPIN,Yes,2023-09-01,2024-02-28,47.77%,No,9,2,1082.3436279296875,1599.3472900390625,1579.65576171875,-1.23122278963136,1583.3745317302767,-0.9987048096599285
LUPIN,Yes,2023-09-04,2024-03-04,52.16%,No,9,3,1085.856201171875,1652.2845458984375,1579.196475622789,-4.423455418564515,1582.616734391552,-4.2164536174974225
LUPIN,Yes,2023-10-03,2024-04-01,38.29%,No,10,4,1161.848388671875,1606.66943359375,1578.3265020197089,-1.7640798400355768,2083.7046649639424,29.690938372006887
LUPIN,Yes,2023-11-01,2024-04-29,44.56%,No,11,4,1120.8343505859375,1620.225341796875,2171.040407986111,33.99620114436469,2084.7560272216797,28.67074557108379
LUPIN,Yes,2023-11-03,2024-05-02,38.86%,No,11,5,1174.0684814453125,1630.318115234375,2171.040407986111,33.16667389627831,2084.0808876439146,27.832774976208036
LUPIN,Yes,2023-12-04,2024-06-03,25.66%,No,12,6,1247.2900390625,1567.2882080078125,2171.0977409518496,38.525749754191175,2081.738982669891,32.8242611686589
LUPIN,Yes,2024-04-01,2024-09-30,35.53%,No,4,9,1606.66943359375,2177.556640625,2005.4966831752233,-7.901514671985396,1933.8378062855113,-11.192307460233813
LUPIN,Yes,2024-07-01,2024-12-30,43.65%,No,7,12,1599.050537109375,2297.0634765625,1933.8378062855113,-15.812609184860104,1934.878882514106,-15.767287136113215
M&M,Yes,2016-01-11,2016-07-11,26.61%,No,1,7,530.7117919921875,671.926025390625,600.4813783707157,-10.632814375418022,632.8055996365017,-5.8221328354383335
M&M,Yes,2016-02-08,2016-08-08,25.67%,No,2,8,548.5833129882812,689.4099731445312,599.4797450474331,-13.044520909221713,647.578897576583,-6.067663247914541
M&M,Yes,2017-10-30,2018-04-30,27.05%,No,10,4,638.783203125,811.5648193359375,847.9538167317709,4.483806657071292,635.1004028320312,-21.743724259548138
M&M,Yes,2017-11-01,2018-04-30,29.31%,No,11,4,627.6314697265625,811.5648193359375,847.9538167317709,4.483806657071292,635.1004028320312,-21.743724259548138
M&M,Yes,2017-11-02,2018-05-02,29.28%,No,11,5,620.4757690429688,802.1323852539062,847.9538167317709,5.712452497895388,635.1004028320312,-20.823493165533126
M&M,Yes,2017-12-01,2018-05-30,27.42%,No,12,5,654.883544921875,834.4722900390625,841.9539568219866,0.8965746223369345,620.8930676778158,-25.594525415726967
M&M,Yes,2017-12-04,2018-06-04,30.55%,No,12,6,650.9803466796875,849.8523559570312,841.838545365767,-0.9429650379964855,620.4933447265626,-26.988100888675437
M&M,Yes,2018-03-01,2018-08-28,34.93%,No,3,8,680.7646484375,918.5867309570312,621.2338681428329,-32.370689973324644,597.8912481492565,-34.9118348872357
M&M,Yes,2018-03-05,2018-09-03,29.19%,No,3,9,687.3163452148438,887.9515380859375,619.8147112528483,-30.197236598191296,629.1636362544825,-29.14437226938043
M&M,Yes,2021-05-14,2021-11-10,25.42%,No,5,11,707.3885498046875,887.2180786132812,812.7864685058594,-8.38932522923318,823.7663135797205,-7.151766466789722
M&M,Yes,2022-01-31,2022-08-01,41.16%,No,1,8,854.5616455078125,1206.3182373046875,1236.0786664913862,2.46704627903109,1215.0308999454273,0.7222524182513228
M&M,Yes,2022-04-01,2022-09-28,51.85%,No,4,9,797.4011840820312,1210.85009765625,1225.159893533458,1.1817974747581363,1229.0717738560268,1.5048663938704776
M&M,Yes,2022-04-04,2022-10-03,51.63%,No,4,10,804.299072265625,1219.5728759765625,1217.8445502387153,-0.1417156589730835,1229.1501665257697,0.7852987499035888
M&M,Yes,2022-05-02,2022-10-31,47.87%,No,5,10,888.8580322265625,1314.353271484375,1214.7071258544922,-7.5813822502489465,1230.5256436434659,-6.377861238648401
M&M,Yes,2022-06-03,2022-11-30,28.22%,No,6,11,992.3740844726562,1272.4451904296875,1218.982147961128,-4.20159884847423,1537.6847744645743,20.844873007482466
M&M,Yes,2022-06-13,2022-12-12,27.15%,No,6,12,968.8826904296876,1231.901611328125,1218.6808200412327,-1.0732018827898824,1531.9016167939599,24.35259461527954
M&M,Yes,2023-09-08,2024-03-06,25.72%,No,9,3,1543.753173828125,1940.733642578125,2816.504541015625,45.125764773887326,2826.657532707093,45.648917022538036
M&M,Yes,2024-02-01,2024-07-30,78.27%,No,2,7,1626.0841064453125,2898.810791015625,2720.8726806640625,-6.1383140597879535,2992.7796797318892,3.2416358117440764
M&MFIN,Yes,2015-11-30,2016-05-30,39.85%,No,11,5,125.78713989257812,175.90882873535156,191.07881690715922,8.623778738604619,182.68201342496005,3.8503949678378535
M&MFIN,Yes,2015-12-01,2016-05-30,40.00%,No,12,5,125.65300750732422,175.90882873535156,191.07881690715922,8.623778738604619,182.68201342496005,3.8503949678378535
M&MFIN,Yes,2015-12-04,2016-06-01,34.46%,No,12,6,129.48992919921875,174.111083984375,191.07881690715922,9.745349080881567,177.27167245616084,1.8152712621497888
M&MFIN,Yes,2016-01-01,2016-06-29,30.51%,No,1,6,132.0121307373047,172.28652954101562,154.39972788492838,-10.382008218366833,183.99687301280886,6.797016286177731
M&MFIN,Yes,2016-01-04,2016-07-04,44.66%,No,1,7,130.26805114746094,188.4392547607422,154.39972788492838,-18.063925650222487,183.99687301280886,-2.357460898247414
M&MFIN,Yes,2016-02-01,2016-08-01,67.40%,No,2,8,110.49308013916016,184.9659881591797,182.83811097986558,-1.1504153820338494,181.59880981445312,-1.8204310847834422
M&MFIN,Yes,2016-03-01,2016-08-29,63.62%,No,3,8,115.349609375,188.7380218505859,154.39972788492838,-18.19362819900771,158.8159733262173,-15.853747025099347
M&MFIN,Yes,2016-03-08,2016-09-06,58.09%,No,3,9,122.88932800292967,194.27395629882812,154.86846351623535,-20.283466468341267,194.2245890299479,-0.025411161547707457
M&MFIN,Yes,2016-04-01,2016-09-28,48.38%,No,4,9,130.26805114746094,193.29702758789065,154.86846351623535,-19.880576825829426,152.36862766996344,-21.173838226414208
M&MFIN,Yes,2016-04-04,2016-10-03,60.65%,No,4,10,130.26805114746094,209.28074645996097,154.86846351623535,-25.999660200053626,152.36862766996344,-27.19414936762269
M&MFIN,Yes,2017-02-01,2017-07-31,41.01%,No,2,7,155.33233642578125,219.0271148681641,240.65798169513081,9.875885385234923,240.65798169513081,9.875885385234923
M&MFIN,Yes,2017-05-02,2017-10-30,28.32%,No,5,10,180.94969177246097,232.1905517578125,260.00014186549834,11.977055008117974,257.17030645299843,10.75829938215625
M&MFIN,Yes,2017-05-05,2017-11-01,33.24%,No,5,11,178.75157165527344,238.1714782714844,260.00014186549834,9.165103963091711,257.17030645299843,7.976953545990022
M&MFIN,Yes,2017-06-09,2017-12-06,25.06%,No,6,12,193.81263732910156,242.37725830078125,260.273991394043,7.383833458109565,257.17030645299843,6.103315243321861
M&MFIN,Yes,2017-07-03,2018-01-01,35.36%,No,7,1,189.9320373535156,257.0973815917969,263.62208283253204,2.537832629931129,257.0212654700646,-0.029605949800434093
M&MFIN,Yes,2017-10-25,2018-04-23,25.51%,No,10,4,222.7412567138672,279.5736083984375,256.88284500785494,-8.116203643315488,256.88284500785494,-8.116203643315488
M&MFIN,Yes,2022-07-01,2022-12-28,31.95%,No,7,12,164.8585662841797,217.5332946777344,281.60405339421453,29.45331141671808,268.7682488624086,23.552695352027115
M&MFIN,Yes,2022-08-08,2023-02-06,33.53%,No,8,2,184.0702362060547,245.78680419921875,269.04599685668944,9.46315760654844,268.7284065621798,9.33394387778691
M&MFIN,Yes,2022-10-31,2023-05-02,31.83%,No,10,5,189.60829162597656,249.96380615234375,265.40629221598306,6.177888831724574,265.43553924560547,6.189589337518835
MANKIND,Yes,2023-05-10,2023-11-06,27.43%,No,5,11,1382.3050537109375,1761.4556884765625,2129.41909595246,20.88973397872639,2141.1292054082305,21.554531255909016
MANKIND,Yes,2023-06-01,2023-11-28,35.90%,No,6,11,1394.8502197265625,1895.602783203125,2116.416985927484,11.648759153604669,2171.5792096247437,14.558768792018926
MANKIND,Yes,2023-06-05,2023-12-04,35.11%,No,6,12,1423.3389892578125,1923.0919189453125,2139.1857373046873,11.236790931859767,2171.5792096247437,12.921238357431708
MANKIND,Yes,2023-09-20,2024-03-18,25.53%,No,9,3,1707.2769775390625,2143.105224609375,2117.1751166449653,-1.209931629425054,2138.5991067325367,-0.21026115867267423
MANKIND,Yes,2023-10-03,2024-04-01,28.55%,No,10,4,1797.69140625,2310.989013671875,2137.1132202148438,-7.523869322977187,2139.5753122965493,-7.417330864025638
MANKIND,Yes,2023-11-01,2024-04-29,36.33%,No,11,4,1742.9129638671875,2376.063232421875,2137.1132202148438,-10.056551060868617,2139.5753122965493,-9.95293041440981
MANKIND,Yes,2023-11-03,2024-05-02,31.47%,No,11,5,1774.4005126953125,2332.88037109375,2137.1132202148438,-8.391649795018104,2139.5753122965493,-8.286111075064314
MANKIND,Yes,2024-07-01,2024-12-30,32.23%,No,7,12,2159.99853515625,2856.27392578125,2578.5624667080965,-9.72285804125715,2437.929045500579,-14.646525198602761
MANKIND,Yes,2024-07-05,2025-01-01,34.76%,No,7,1,2137.007568359375,2879.914794921875,2578.5624667080965,-10.46393208386408,2437.929045500579,-15.347181458307208
MANKIND,Yes,2024-08-06,2025-02-03,27.11%,No,8,2,2030.3995361328125,2580.78271484375,2452.5433848987927,-4.969009177230224,2452.5433848987927,-4.969009177230224
MARICO,Yes,2016-01-15,2016-07-13,25.10%,No,1,7,193.2897186279297,241.797607421875,246.76928262149588,2.0561308495276274,244.64901501199475,1.1792538480931996
MARICO,Yes,2016-02-01,2016-08-01,28.18%,No,2,8,194.06256103515625,248.7420654296875,220.21717882156372,-11.467656891426342,221.76691436767578,-10.844627753417464
MARICO,Yes,2016-03-08,2016-09-06,25.84%,No,3,9,206.04025268554688,259.2889709472656,220.21717882156372,-15.06882147087095,221.76691436767578,-14.47113482787554
MARICO,Yes,2016-11-11,2017-05-10,29.46%,No,11,5,214.32351684570312,277.4574890136719,275.2794405850497,-0.7850025733184796,275.1920026506696,-0.8165165665759413
MARICO,Yes,2016-12-05,2017-06-05,28.03%,No,12,6,222.0065460205078,284.2333984375,275.1255027369449,-3.2043720937171423,275.82302474975586,-2.9589674309838347
MARICO,Yes,2017-02-01,2017-07-31,30.43%,No,2,7,225.80636596679688,294.529052734375,275.127274689851,-6.587390230063912,275.31997755097177,-6.5219627758512475
MARICO,Yes,2021-01-01,2021-06-30,32.19%,No,1,6,378.0006713867187,499.6754455566406,488.74700842963324,-2.1871070960537313,499.6252995705118,-0.010035711495281208
MARICO,Yes,2021-03-01,2021-08-30,32.16%,No,3,8,373.9981994628906,494.2626037597656,477.5822580698374,-3.3747942011076457,477.6891635194117,-3.3531649196768663
MARICO,Yes,2021-04-01,2021-09-28,35.29%,No,4,9,383.37005615234375,518.6439208984375,477.4035687113917,-7.951573425483496,500.01277512770434,-3.5922807575684597
MARICO,Yes,2021-04-05,2021-10-04,37.67%,No,4,10,378.8515319824219,521.56201171875,477.4335243918679,-8.460832333524746,500.09206347195607,-4.116470863367155
MARICO,Yes,2021-05-03,2021-11-01,29.11%,No,5,11,419.0476684570313,541.0484008789062,481.2396971236828,-11.054224290852204,500.24439097259005,-7.541656132802927
MARICO,Yes,2024-05-03,2024-10-30,25.97%,No,5,10,509.0946044921875,641.3173828125,709.8052158355713,10.679241645176935,709.9563515873278,10.702808096953706
MARUTI,Yes,2016-02-02,2016-08-01,25.58%,No,2,8,3537.93408203125,4443.01806640625,5209.085759943182,17.242056685053463,5144.40814052484,15.786343058602764
MARUTI,Yes,2016-03-01,2016-08-29,41.01%,No,3,8,3190.481689453125,4498.849609375,5184.727346319902,15.245624915214423,5144.40814052484,14.3494134545992
MARUTI,Yes,2016-03-08,2016-09-06,54.70%,No,3,9,3161.49267578125,4890.80810546875,5201.333426339285,6.349161818950034,5165.870855034722,5.624075687173359
MARUTI,Yes,2016-04-01,2016-09-28,49.34%,No,4,9,3399.38232421875,5076.6142578125,5493.1212158203125,8.204423989213714,5522.267657844388,8.778555497811622
MARUTI,Yes,2016-04-04,2016-10-03,55.31%,No,4,10,3362.90673828125,5222.97900390625,5493.1212158203125,5.172186442105625,5522.267657844388,5.730228930928133
MARUTI,Yes,2016-05-02,2016-11-01,54.51%,No,5,11,3497.66943359375,5404.1884765625,5649.76220703125,4.5441370435872495,5549.09814453125,2.6814325332510283
MARUTI,Yes,2016-06-03,2016-11-30,25.72%,No,6,11,3851.102783203125,4841.43896484375,5555.875512695313,14.756698432830914,5533.354014756945,14.291516529229348
MARUTI,Yes,2016-06-06,2016-12-05,26.49%,No,6,12,3781.7578125,4783.4716796875,5581.003234863281,16.672651341543705,5539.766476894947,15.81058377368412
MARUTI,Yes,2016-07-01,2016-12-28,26.46%,No,7,12,3803.123291015625,4809.48876953125,5559.075647865854,15.585583296988581,5543.650381412146,15.26485759841893
MARUTI,Yes,2016-07-04,2017-01-02,31.87%,No,7,1,3810.791748046875,5025.31396484375,6940.241588961693,38.105631558833025,5628.663177490234,12.006199351272654
MARUTI,Yes,2016-08-05,2017-02-01,25.91%,No,8,2,4511.859375,5681.0126953125,5499.754947916666,-3.1905886699635864,5565.454968510842,-2.0341043577847726
MARUTI,Yes,2016-11-11,2017-05-10,31.23%,No,11,5,4720.310546875,6194.53076171875,6904.397279575893,11.459568854577476,8103.401446368243,30.81542021626596
MARUTI,Yes,2016-12-01,2017-05-30,36.09%,No,12,5,4828.65966796875,6571.2451171875,6935.946744791667,5.549962314604078,8170.364347759046,24.33510243574616
MARUTI,Yes,2016-12-05,2017-06-05,36.95%,No,12,6,4783.4716796875,6551.203125,6935.946744791667,5.872869646240236,8170.720133463542,24.720909694943124
MARUTI,Yes,2017-01-02,2017-07-03,34.54%,No,1,7,5025.31396484375,6761.09765625,6913.527325665509,2.2545106899114558,8282.045583089193,22.495576963501183
