Symbol,Increased_25_pct,Start_Date,End_Date,Percentage_Change,Price_Start_Date,Price_End_Date,Target_Price_9m,Increase_9m_Pct,Target_Price_12m,Increase_12m_Pct,CAGR_Prev_3yr,CAGR_Prev_5yr,Market_Cap
GMRAIRPORT,Yes,02-08-2021,31-01-2022,61.14%,26.12692642,42.09999847,35.28039214,-16.19859045,35.28039214,-16.19859045,45.40613363,29.76501375,1093441159168
GMRAIRPORT,Yes,05-08-2021,01-02-2022,63.41%,25.9467392,42.40000153,35.28039214,-16.79153096,35.28039214,-16.79153096,46.23332517,29.145968,1093441159168
GMRAIRPORT,Yes,01-09-2021,28-02-2022,38.84%,27.29813385,37.90000153,34.67361122,-8.512902847,35.23061215,-7.043243448,37.44996491,21.48155842,1093441159168
GMRAIRPORT,Yes,01-03-2023,28-08-2023,58.62%,38.29999924,60.75,59.19054042,-2.56701166,84.84460007,39.66189311,37.83502229,28.76332966,1093441159168
GMRAIRPORT,Yes,01-11-2023,29-04-2024,61.11%,54.25,87.40000153,96.79515168,10.74959953,96.70914307,10.65119151,61.92415468,41.75235568,1093441159168
GODFRYPHLP,Yes,01-08-2022,30-01-2023,58.46%,368.155365,583.3712158,550.010758,-5.718564253,675.0119673,15.70882295,18.53406579,15.8604349,446903353344
GODFRYPHLP,Yes,05-08-2022,01-02-2023,57.29%,367.7982788,578.5238037,552.4401616,-4.508654948,684.402943,18.30160464,17.15459261,16.48986496,446903353344
GODFRYPHLP,Yes,01-09-2022,28-02-2023,60.76%,351.0621033,564.3630371,551.7624625,-2.232707274,677.3681789,20.02348389,18.31240459,17.28434087,446903353344
GODFRYPHLP,Yes,01-02-2024,30-07-2024,73.55%,792.7730103,1375.818481,2214.128296,60.93171634,1913.407618,39.0741325,63.01700735,46.24852088,446903353344
GODFRYPHLP,Yes,01-03-2024,28-08-2024,97.70%,961.1976318,1900.316406,2130.84008,12.1308048,2195.763855,15.54727664,83.72797651,44.20506973,446903353344
GODFRYPHLP,Yes,04-03-2024,02-09-2024,123.30%,979.8862305,2188.049316,2286.487744,4.498912661,2197.444412,0.429382237,92.89832594,48.70800905,446903353344
GODFRYPHLP,Yes,01-04-2024,30-09-2024,127.43%,1005.437012,2286.658691,2752.550358,20.3743422,1953.454405,-14.57166684,83.29983076,51.66273946,446903353344
GODREJCP,Yes,01-04-2021,28-09-2021,45.03%,700.2130127,1015.516052,736.1699219,-27.50780057,887.2873987,-12.62694502,11.84505572,15.4641901,1209884475392
GODREJCP,Yes,05-04-2021,04-10-2021,42.54%,696.4049072,992.6674194,736.4239475,-25.8136277,887.1003657,-10.63468506,13.41414755,14.34145338,1209884475392
GODREJCP,Yes,03-05-2021,01-11-2021,37.40%,683.5825806,939.2090454,743.0529251,-20.88524608,866.8592282,-7.703270911,12.13195559,14.07385786,1209884475392
GODREJPROP,Yes,01-07-2021,28-12-2021,33.91%,1385.800049,1855.75,1359.930269,-26.71802404,1280.844551,-30.979682,40.57702092,43.76705479,609521106944
GRASIM,Yes,01-01-2021,30-06-2021,60.57%,906.585022,1455.693481,1667.247143,14.5328439,1661.478145,14.13653809,14.99210812,16.44612223,1899621908480
GRASIM,Yes,01-07-2022,28-12-2022,30.90%,1316.431885,1723.157471,1676.692177,-2.696520467,1730.130359,0.40465763,34.12047981,9.923515424,1899621908480
HAL,Yes,01-02-2023,31-07-2023,68.76%,1145.475342,1933.071899,1891.608648,-2.144940977,1916.297105,-0.867779122,70.04073095,37.04859536,2849917632512
HAL,Yes,01-09-2023,28-02-2024,57.69%,1930.61853,3044.347168,4645.7913,52.60386034,4632.534527,52.16840496,82.80019301,62.40399236,2849917632512
HAL,Yes,04-09-2023,04-03-2024,63.30%,1942.618164,3172.378662,4645.7913,46.44504315,4632.534527,46.02716196,84.74881009,62.86162426,2849917632512
HAL,Yes,01-11-2023,29-04-2024,122.04%,1785.469971,3964.499268,4653.473818,17.37860202,4187.086557,5.614512064,108.1044575,69.01575664,2849917632512
HAVELLS,Yes,01-11-2023,29-04-2024,32.84%,1226.037476,1628.725464,1866.868073,14.62140882,1637.907392,0.563749286,18.38307719,17.27277781,885742698496
HAVELLS,Yes,01-02-2024,30-07-2024,38.57%,1302.029419,1804.255371,1635.50554,-9.352879514,1566.997779,-13.14988976,16.35096314,24.09299155,885742698496
HCLTECH,Yes,03-05-2021,01-11-2021,32.88%,760.6092529,1010.703613,982.6370522,-2.776932891,828.7645513,-18.00122802,35.63615248,27.33140792,4474960084992
HCLTECH,Yes,01-07-2021,28-12-2021,32.14%,825.8018799,1091.189575,828.8458325,-24.04199497,828.7645513,-24.04944383,41.54969896,28.18445716,4474960084992
HCLTECH,Yes,05-07-2021,03-01-2022,37.29%,820.9837036,1127.097778,828.2538452,-26.51446386,828.7645513,-26.46915226,43.58681829,28.1370939,4474960084992
HCLTECH,Yes,01-08-2023,29-01-2024,40.70%,1048.844849,1475.71936,1547.591226,4.870293614,1541.976004,4.489786142,25.16281968,30.04089766,4474960084992
HCLTECH,Yes,07-08-2023,05-02-2024,37.50%,1060.17627,1457.724487,1547.591226,6.164864458,1541.976004,5.779659814,23.22382224,28.17025826,4474960084992
HCLTECH,Yes,01-09-2023,28-02-2024,41.72%,1092.419922,1548.214233,1379.294466,-10.91061969,1684.503528,8.802999745,27.39144265,29.57166325,4474960084992
HCLTECH,Yes,04-09-2023,04-03-2024,35.20%,1135.442383,1535.140015,1379.294466,-10.15187844,1684.503528,9.729634583,24.84859599,29.3840227,4474960084992
HCLTECH,Yes,02-05-2024,29-10-2024,41.39%,1275.292114,1803.18335,1663.611383,-7.740309209,1478.737163,-17.9929671,22.87020299,31.40888822,4474960084992
HDFCAMC,Yes,01-06-2023,28-11-2023,52.30%,917.7113037,1397.651855,1778.561234,27.25352358,1833.33021,31.17216584,6.561224407,16.58606299,1107157581824
HDFCAMC,Yes,03-07-2023,01-01-2024,40.94%,1102.188599,1553.41272,1800.406275,15.90006005,1832.363193,17.95726723,4.429937307,18.24998744,1107157581824
HDFCAMC,Yes,01-08-2023,29-01-2024,37.31%,1232.72876,1692.681274,1832.689522,8.271388672,1832.533966,8.262198783,8.954069155,22.4108357,1107157581824
HDFCAMC,Yes,07-08-2023,05-02-2024,45.18%,1181.901367,1715.852417,1832.689522,6.809274705,1833.734837,6.870195746,8.327717584,23.20016456,1107157581824
HDFCAMC,Yes,01-09-2023,28-02-2024,57.81%,1172.425659,1850.226318,2052.885972,10.95323589,1833.920001,-0.881314761,11.45921732,24.92935289,1107157581824
HDFCAMC,Yes,04-09-2023,04-03-2024,57.23%,1182.817749,1859.726318,2054.129136,10.45330252,1833.384893,-1.416414083,9.023418048,24.33455793,1107157581824
HDFCAMC,Yes,03-10-2023,01-04-2024,42.24%,1283.242432,1825.294922,2055.539936,12.61412672,1836.793352,0.629949165,10.62647014,21.26719205,1107157581824
HDFCAMC,Yes,01-11-2023,29-04-2024,38.48%,1313.164917,1818.423096,2055.671704,13.0469421,2054.708434,12.99396925,12.70032624,20.30620834,1107157581824
HDFCAMC,Yes,03-11-2023,02-05-2024,42.94%,1328.716919,1899.220947,2055.671704,8.237628016,2054.708434,8.186908774,14.56258058,20.12383841,1107157581824
HDFCAMC,Yes,01-12-2023,29-05-2024,32.97%,1411.998291,1877.544678,2055.671704,9.487232367,2059.601912,9.696559387,11.59185216,18.93488968,1107157581824
HEROMOTOCO,Yes,01-06-2023,28-11-2023,30.79%,2585.174805,3381.251221,4384.49342,29.67073825,4333.91826,28.17498543,8.932404847,7.490107307,1189785370624
HEROMOTOCO,Yes,05-06-2023,04-12-2023,33.76%,2649.979736,3544.712646,4384.49342,23.69108182,4333.91826,22.26430438,9.823524342,8.010315539,1189785370624
HEROMOTOCO,Yes,03-07-2023,01-01-2024,43.68%,2675.96582,3844.796143,4279.181055,11.29799594,4276.9413,11.23974176,13.77444936,9.36668849,1189785370624
HEROMOTOCO,Yes,01-08-2023,29-01-2024,48.08%,2895.908203,4288.177246,4319.80326,0.737516486,4372.711177,1.971325494,16.10701126,15.69301572,1189785370624
HEROMOTOCO,Yes,07-08-2023,05-02-2024,60.68%,2757.698975,4431.146973,5274.906788,19.04156691,4375.578454,-1.25404369,15.3733947,14.59043111,1189785370624
HEROMOTOCO,Yes,01-09-2023,28-02-2024,52.73%,2732.820313,4173.748047,5274.906788,26.38297111,4419.944362,5.898686569,14.67362596,14.68023392,1189785370624
HEROMOTOCO,Yes,04-09-2023,04-03-2024,60.14%,2747.243408,4399.509766,5274.906788,19.89760381,4345.975586,-1.216821476,14.43324578,15.48041383,1189785370624
HEROMOTOCO,Yes,03-10-2023,01-04-2024,58.62%,2815.157715,4465.382813,5270.023938,18.0195329,5298.77913,18.66349096,20.72568151,16.86550961,1189785370624
HEROMOTOCO,Yes,01-11-2023,29-04-2024,47.31%,2886.899658,4252.595703,5233.137908,23.05749884,5298.77913,24.60105545,20.09108387,15.32257383,1189785370624
HEROMOTOCO,Yes,01-12-2023,29-05-2024,39.80%,3510.078857,4907.079102,5191.427418,5.794655252,3826.434748,-22.02215068,24.0877011,17.59451726,1189785370624
HINDALCO,Yes,01-07-2022,28-12-2022,37.83%,331.5108948,456.9377136,417.6029182,-8.608349504,412.8247148,-9.654050764,30.23382465,11.84143885,1871137079296
HINDALCO,Yes,01-11-2023,29-04-2024,40.49%,456.7133789,641.6393433,667.524308,4.034192259,685.5383972,6.841702339,21.34024873,27.31505701,1871137079296
HINDPETRO,Yes,01-01-2021,30-06-2021,32.52%,117.7784195,156.0796661,156.5248365,0.285219942,156.8660714,0.50384865,7.834399334,10.53822279,990182178816
HINDPETRO,Yes,01-02-2024,30-07-2024,31.11%,282.868866,370.876709,365.462408,-1.459865472,396.3468622,6.867552638,35.17046862,23.04935135,990182178816
HINDUNILVR,Yes,01-04-2022,28-09-2022,31.17%,1936.734985,2540.459717,2381.389688,-6.26146631,2438.456772,-4.015137284,12.01091037,19.27013626,5359758999552
HINDZINC,Yes,31-10-2022,02-05-2023,31.74%,213.4728088,281.2250366,290.7935329,3.402434002,288.5437062,2.602424604,42.86560954,12.17545808,2398713544704
HINDZINC,Yes,01-11-2023,29-04-2024,47.77%,266.6152954,393.9682312,484.6417518,23.01543969,497.2508581,26.21597853,24.45188585,21.40302432,2398713544704
HINDZINC,Yes,01-02-2024,30-07-2024,105.88%,294.6055908,606.5446167,487.5369804,-19.62059064,439.1863118,-27.59208479,41.68800176,38.67682582,2398713544704
HINDZINC,Yes,02-05-2024,29-10-2024,34.43%,401.2579041,539.4248047,439.2960234,-18.56213887,439.0359403,-18.61035374,37.57794982,34.69691944,2398713544704
HUDCO,Yes,09-05-2022,07-11-2022,34.66%,28.05621147,37.78067398,40.81993875,8.044495901,44.2334006,17.07943754,8.237842067,-7.772028864,422440960000
HUDCO,Yes,01-06-2022,28-11-2022,47.71%,30.32762718,44.79707718,41.5390806,-7.272788291,40.66239777,-9.229797284,15.52551387,-4.952727539,422440960000
HUDCO,Yes,06-06-2022,05-12-2022,58.44%,30.03318977,47.58565521,41.76114448,-12.24005575,40.66239777,-14.54904302,21.09043007,-2.452059515,422440960000
HUDCO,Yes,01-07-2022,28-12-2022,58.63%,29.31811333,46.50620651,53.285274,14.57669415,41.67607863,-10.38598553,22.463503,-3.858499073,422440960000
HUDCO,Yes,04-07-2022,02-01-2023,63.68%,29.40223885,48.12537384,40.65144831,-15.53011423,41.67607863,-13.4010288,20.70642563,-3.068666998,422440960000
HUDCO,Yes,01-08-2022,30-01-2023,34.09%,31.12683105,41.73864746,40.61762497,-2.685814123,54.76077508,31.19920844,11.98107459,-5.628317524,422440960000
HUDCO,Yes,05-08-2022,01-02-2023,34.45%,31.37921524,42.18841171,40.58347743,-3.804206446,44.61897522,5.761211211,13.1923465,-5.839105417,422440960000
HUDCO,Yes,31-10-2022,02-05-2023,45.15%,32.65329742,47.39586258,53.93392114,13.79457658,55.13915976,16.33749607,36.59849219,1.030644264,422440960000
HUDCO,Yes,01-11-2022,02-05-2023,44.16%,32.87818146,47.39586258,53.93392114,13.79457658,55.13915976,16.33749607,36.59849219,1.030644264,422440960000
HUDCO,Yes,01-02-2023,31-07-2023,39.24%,42.18841171,58.74158859,80.93273577,37.77757414,71.69835833,22.05723415,33.4433731,8.663702387,422440960000
HUDCO,Yes,01-03-2023,28-08-2023,62.84%,40.34435654,65.69542694,75.24356224,14.53394207,77.38750823,17.79740514,33.72712764,11.44226686,422440960000
HUDCO,Yes,03-04-2023,03-10-2023,109.76%,41.03676605,86.08066559,79.34657921,-7.822995252,79.67146746,-7.445572222,49.67982665,22.93919164,422440960000
HUDCO,Yes,02-05-2023,30-10-2023,50.66%,47.39586258,71.40836334,188.6767141,164.2221517,189.2692799,165.0519786,42.25152281,19.08075152,422440960000
HUDCO,Yes,01-09-2023,28-02-2024,160.86%,69.90433502,182.3557281,216.5338466,18.74255271,216.6706057,18.81754849,68.07621774,45.54441597,422440960000
HUDCO,Yes,01-11-2023,29-04-2024,210.71%,70.69380188,219.6556091,222.611728,1.345797121,219.9362542,0.12776597,87.39981483,49.20003864,422440960000
HUDCO,Yes,01-12-2023,29-05-2024,208.96%,81.60277557,252.118927,224.8122787,-10.83086009,220.1811968,-12.66772415,88.24183742,51.79073702,422440960000
ICICIBANK,Yes,12-04-2021,11-10-2021,32.84%,520.8788452,691.914917,733.5523979,6.017716902,726.3604964,4.978296978,32.01450002,26.13725318,9767031406592
IDEA,Yes,01-06-2021,29-11-2021,31.76%,8.5,11.19999981,9.105882439,-18.69747684,8.505479408,-24.05821828,-21.12263667,-25.18567682,1220358438912
IDEA,Yes,01-07-2021,28-12-2021,51.93%,9.050000191,13.75,9.025384654,-34.36083888,8.8162037,-35.88215491,-15.27879044,-20.40937774,1220358438912
IDEA,Yes,05-08-2021,01-02-2022,79.83%,5.949999809,10.69999981,8.778124928,-17.9614478,8.672142846,-18.95193457,-16.8791264,-30.23832532,1220358438912
IDEA,Yes,27-02-2023,28-08-2023,34.33%,6.699999809,9,13.6206522,51.34057999,13.2289062,46.98784666,-3.770763563,-21.81826133,1220358438912
IDEA,Yes,01-03-2023,28-08-2023,30.43%,6.900000095,9,13.6206522,51.34057999,13.2289062,46.98784666,-3.770763563,-21.81826133,1220358438912
IDEA,Yes,06-03-2023,04-09-2023,43.88%,6.949999809,10,13.32058819,33.20588187,13.06224482,30.62244824,-6.026735175,-19.6111876,1220358438912
IDEA,Yes,02-05-2023,30-10-2023,68.84%,6.900000095,11.64999962,13.44204545,15.38236816,13.4982051,15.86442525,10.01180391,-13.10530481,1220358438912
IDEA,Yes,26-10-2023,23-04-2024,33.95%,10.75,14.39999962,8.193846189,-43.09828885,8.2298413,-42.84832279,19.44517025,-3.3220076,1220358438912
IDFCFIRSTB,Yes,01-01-2021,30-06-2021,44.92%,37.27798843,54.0231781,46.9514527,-13.09016917,47.93209768,-11.27493909,12.506992,4.480297652,717329727488
IDFCFIRSTB,Yes,04-01-2021,05-07-2021,41.06%,38.4740715,54.27236176,48.20668953,-11.17635575,47.58547719,-12.32097581,13.16729561,4.23287177,717329727488
IDFCFIRSTB,Yes,02-05-2022,31-10-2022,44.40%,38.72325516,55.91697693,57.90125386,3.548612679,55.38257464,-0.955706691,7.906381057,0.216363602,717329727488
IDFCFIRSTB,Yes,05-08-2022,01-02-2023,30.18%,43.25841522,56.31567383,54.96177256,-2.404128692,87.25766783,54.9438405,11.55387735,0.554885817,717329727488
IDFCFIRSTB,Yes,01-02-2023,31-07-2023,54.34%,56.31567383,86.91551208,83.26260995,-4.202819556,81.7345522,-5.960915097,48.55192142,16.83764429,717329727488
IDFCFIRSTB,Yes,02-02-2023,01-08-2023,48.49%,59.40555954,88.21128082,83.26260995,-5.610020431,81.7345522,-7.342290645,49.28650535,17.47876229,717329727488
IDFCFIRSTB,Yes,01-03-2023,28-08-2023,63.46%,55.51828384,90.75296021,83.26260995,-8.253560261,82.94185818,-8.606994205,39.34721339,13.92230043,717329727488
INDHOTEL,Yes,03-05-2021,01-11-2021,86.42%,106.3039017,198.1707764,205.1307121,3.51208988,212.078419,7.018008867,16.93368792,13.942147,1032487501824
INDHOTEL,Yes,01-06-2021,29-11-2021,31.28%,130.0811462,170.7694855,202.6883058,18.69117319,200.538181,17.43209302,8.511247599,13.08422254,1032487501824
INDHOTEL,Yes,04-06-2021,01-12-2021,39.20%,130.8944244,182.2003174,204.3421765,12.15248109,200.538181,10.06467163,10.05424749,15.60424366,1032487501824
INDHOTEL,Yes,01-07-2021,28-12-2021,33.46%,135.5526428,180.9137421,213.8506326,18.20585331,317.0764835,75.26390197,8.74921677,16.02594129,1032487501824
INDHOTEL,Yes,02-08-2021,31-01-2022,50.79%,141.5025787,213.3752899,226.0703942,5.949659995,317.6936323,48.88960782,16.59948857,17.50453773,1032487501824
INDHOTEL,Yes,01-09-2021,28-02-2022,39.92%,141.0707245,197.3919067,226.2451625,14.61724355,317.039599,60.61428466,14.51964695,12.28519769,1032487501824
INDHOTEL,Yes,02-09-2021,02-03-2022,36.62%,143.4698944,196.0063782,317.3584424,61.91230376,316.9504197,61.70413567,14.37489095,12.48810247,1032487501824
INDHOTEL,Yes,01-10-2021,30-03-2022,35.14%,176.6742706,238.7605896,321.6124305,34.70080259,310.743135,30.14842002,18.36310298,16.43696183,1032487501824
INDHOTEL,Yes,01-02-2024,30-07-2024,31.06%,491.6211243,644.3053589,669.2486957,3.871353299,755.7774506,17.30112751,66.63577956,36.33999926,1032487501824
INDIANB,Yes,01-01-2021,30-06-2021,63.78%,77.25395966,126.5268631,125.490726,-0.818906785,125.5375815,-0.781874726,-25.05149301,1.211936,1041960140800
INDIANB,Yes,02-05-2022,31-10-2022,64.49%,142.7454224,234.7967072,264.4804784,12.64232861,269.8576417,14.93246432,26.38883404,-2.799107208,1041960140800
INDIGO,Yes,03-05-2021,01-11-2021,30.79%,1663.438965,2175.623535,1832.024063,-15.79314925,1830.15814,-15.87891424,33.18296918,19.1616141,1922901606400
INDIGO,Yes,09-08-2021,07-02-2022,30.51%,1659.994873,2166.438965,1798.458745,-16.9854875,1796.490005,-17.07636196,21.8269261,21.53834629,1922901606400
INDIGO,Yes,20-06-2022,19-12-2022,30.84%,1546.686279,2023.680176,1867.293097,-7.727855431,2456.432528,21.38442415,16.37841535,12.070926,1922901606400
INDUSINDBK,Yes,03-05-2021,01-11-2021,35.20%,882.2672119,1192.799561,902.5489388,-24.33356209,920.0927852,-22.86274948,-5.340919844,0.681060112,658358140928
INDUSINDBK,Yes,01-06-2022,28-11-2022,30.07%,900.9320068,1171.842041,1133.360421,-3.283857239,1413.947756,20.66026877,-8.194243674,-6.034563219,658358140928
INDUSINDBK,Yes,01-07-2022,28-12-2022,51.63%,783.3601074,1187.788208,1375.517521,15.80494834,1383.693244,16.49326327,-6.913969237,-5.464922397,658358140928
INDUSINDBK,Yes,04-07-2022,02-01-2023,48.59%,807.4276733,1199.723267,1375.517521,14.6529003,1383.693244,15.33436774,-6.686779583,-5.200915685,658358140928
INDUSTOWER,Yes,01-08-2023,29-01-2024,33.71%,173.6999969,232.25,344.7010863,48.41812112,345.0364192,48.56250555,4.501113269,-0.55660237,1076346683392
INDUSTOWER,Yes,01-09-2023,28-02-2024,34.65%,181.6999969,244.6499939,337.7617642,38.05917542,338.2166657,38.24511513,0.125659882,0.73524384,1076346683392
INDUSTOWER,Yes,04-09-2023,04-03-2024,49.69%,179.1000061,268.1000061,337.9326917,26.04725253,337.9390795,26.04963516,3.048062161,2.624286945,1076346683392
INDUSTOWER,Yes,01-11-2023,29-04-2024,94.91%,180.6000061,352,344.4718178,-2.138688111,344.5954542,-2.10356414,13.8349789,9.937589535,1076346683392
INDUSTOWER,Yes,03-11-2023,02-05-2024,87.39%,188.3500061,352.9500122,344.4298246,-2.413992733,344.4855258,-2.398211101,13.92225076,10.1628738,1076346683392
INDUSTOWER,Yes,01-12-2023,29-05-2024,81.69%,187.6499939,340.9500122,345.1066031,1.219120319,344.8338702,1.139128269,14.23773262,8.412287087,1076346683392
INDUSTOWER,Yes,04-12-2023,03-06-2024,94.65%,187,364,345.0735288,-5.199579996,344.796666,-5.275641221,16.04101438,10.40234579,1076346683392
INFY,Yes,02-05-2024,29-10-2024,34.15%,1331.683105,1786.431763,1559.528943,-12.70145461,1502.573651,-15.88967,6.065424198,26.15432148,6444129714176
INFY,Yes,03-06-2024,02-12-2024,35.23%,1350.116699,1825.7677,1559.528943,-14.58229089,1502.439784,-17.70914867,5.17260929,25.12797225,6444129714176
IOC,Yes,01-01-2021,30-06-2021,31.04%,42.27895355,55.40405655,66.06297061,19.23850838,67.7212487,22.23157097,-4.507458773,6.625581052,2368696745984
IOC,Yes,01-11-2023,29-04-2024,100.94%,82.6423645,166.0646362,158.4930474,-4.559422779,134.7519422,-18.85572676,53.79837424,19.98779342,2368696745984
IRB,Yes,01-01-2021,30-06-2021,36.15%,11.59779167,15.78982353,21.50088103,36.16922943,21.47775364,36.02275919,-6.8197544,-3.540211374,250256506880
IRB,Yes,04-01-2021,05-07-2021,34.70%,11.47550297,15.45720005,21.50088103,39.09945502,21.47775364,38.94983289,-7.184375014,-4.35889449,250256506880
IRB,Yes,01-02-2021,02-08-2021,52.42%,10.5069828,16.01483345,22.72921532,41.92601747,21.40007942,33.62661239,-4.284764245,-3.125716325,250256506880
IRB,Yes,01-03-2021,30-08-2021,55.28%,10.47763157,16.26919174,21.92692598,34.77575488,21.92110545,34.73997845,-2.994572659,-4.615096085,250256506880
IRB,Yes,05-03-2021,01-09-2021,43.14%,11.08907413,15.87297916,22.10054115,39.23373125,22.08832853,39.15679154,-3.805388049,-4.63303095,250256506880
IRB,Yes,01-04-2021,28-09-2021,54.44%,11.13309669,17.19368935,21.85865815,27.13186632,21.85577893,27.11512049,10.17486839,-5.679616348,250256506880
IRB,Yes,05-04-2021,04-10-2021,86.55%,10.65372753,19.87423897,21.85865815,9.984881384,21.85577893,9.970394157,17.15462805,-2.375037024,250256506880
IRB,Yes,03-05-2021,01-11-2021,126.26%,10.28197193,23.2640667,21.84353065,-6.106138105,21.82012159,-6.206761392,19.81204948,2.409063985,250256506880
IRB,Yes,01-06-2021,29-11-2021,72.94%,11.35321426,19.63455772,21.85921978,11.33033955,21.82912757,11.17707808,11.86064721,3.431488257,250256506880
IRB,Yes,04-06-2021,01-12-2021,71.95%,12.25814724,21.07755661,21.85921978,3.708509428,21.82912757,3.565740449,14.65144117,4.608932639,250256506880
IRB,Yes,01-07-2021,28-12-2021,36.52%,15.21751404,20.77428246,21.87975148,5.321334322,22.47650415,8.193889235,11.05769429,4.322644917,250256506880
IRB,Yes,05-07-2021,03-01-2022,40.35%,15.45720005,21.69388771,21.86970962,0.810467487,22.52520716,3.832044584,14.01526644,3.515109984,250256506880
IRB,Yes,02-08-2021,31-01-2022,55.28%,16.01483345,24.86848068,20.67586825,-16.85914182,21.02713924,-15.44662698,22.39240077,3.936215778,250256506880
IRB,Yes,05-08-2021,01-02-2022,58.36%,16.44528389,26.04244614,23.04815097,-11.4977493,21.02713924,-19.25820207,24.21731143,4.350633917,250256506880
IRB,Yes,01-09-2021,28-02-2022,33.04%,15.87297916,21.11668396,20.84440551,-1.289399657,21.67122425,2.626076575,18.84512005,0.391403994,250256506880
IRB,Yes,02-09-2021,02-03-2022,34.81%,16.44039536,22.16347504,23.12203634,4.324959434,21.66117832,-2.266326555,18.80439082,1.583249032,250256506880
IRB,Yes,01-11-2023,29-04-2024,106.72%,33.02096176,68.26068878,65.46850118,-4.09047675,64.71105185,-5.200118831,86.79708128,41.68064564,250256506880
IRB,Yes,01-12-2023,29-05-2024,94.96%,36.97236633,72.08266449,65.34948417,-9.340914855,50.99262524,-29.2581294,90.69649814,42.50324652,250256506880
ITC,Yes,19-04-2021,18-10-2021,31.25%,172.3216553,226.1737213,194.8977853,-13.82828025,189.7012605,-16.1258614,1.101042873,4.481404464,5032805138432
ITC,Yes,31-01-2022,01-08-2022,46.22%,189.69133,277.374115,303.6115028,9.459205601,303.6829525,9.484964931,10.00975257,5.147180922,5032805138432
ITC,Yes,01-04-2022,28-09-2022,31.30%,223.2474823,293.1145325,300.4670903,2.508424856,418.1937981,42.67248867,14.16817509,8.371280804,5032805138432
ITC,Yes,02-05-2022,31-10-2022,35.62%,231.9288483,314.5377197,303.5726538,-3.48608934,418.3577434,33.00717756,16.16939054,9.565522344,5032805138432
ITC,Yes,05-05-2022,01-11-2022,36.50%,230.9593353,315.2593384,303.5726538,-3.707006628,418.3577434,32.70272834,15.71430231,9.276504645,5032805138432
ITC,Yes,01-02-2023,31-07-2023,33.72%,325.9934692,435.9213562,406.0538225,-6.851587616,408.6857601,-6.247823304,39.97245461,13.89393459,5032805138432
JINDALSTEL,Yes,01-01-2021,30-06-2021,47.12%,266.3852844,391.9112549,386.7092311,-1.327347379,393.8607933,0.497443856,21.23464974,42.4119873,1028884004864
JINDALSTEL,Yes,01-07-2022,28-12-2022,74.47%,329.037262,574.0650024,577.2279264,0.550969663,588.0685568,2.439367365,53.40942323,23.52293675,1028884004864
JSWENERGY,Yes,01-01-2021,30-06-2021,151.12%,64.78883362,162.6995239,306.8362654,88.59075798,307.06373,88.73056451,38.45120226,16.46117612,835701571584
JSWENERGY,Yes,04-01-2021,05-07-2021,149.12%,65.85572052,164.0573578,306.9635595,87.10746269,307.06373,87.16852088,37.35086678,16.33773285,835701571584
JSWENERGY,Yes,01-04-2021,28-09-2021,307.79%,87.96927643,358.7330627,300.2000871,-16.31658236,300.0166531,-16.36771619,84.3703218,37.89112025,835701571584
JSWENERGY,Yes,01-07-2021,28-12-2021,79.15%,169.1007996,302.9377747,296.9381646,-1.980476043,297.3720079,-1.83726403,67.20076095,40.96049775,835701571584
JSWENERGY,Yes,01-09-2021,28-02-2022,33.25%,249.6852722,332.7180786,313.1914175,-5.868830814,297.4469401,-10.60090833,76.77483363,40.6436519,835701571584
JSWENERGY,Yes,02-09-2021,02-03-2022,33.44%,248.5605621,331.6911621,313.1914175,-5.577400525,297.4469401,-10.32412856,75.64405652,41.90997032,835701571584
JSWENERGY,Yes,05-10-2023,02-04-2024,31.12%,410.5197449,538.2921753,699.6587846,29.97751345,699.2461077,29.90084936,82.9064479,49.76477931,835701571584
JSWENERGY,Yes,01-11-2023,29-04-2024,60.05%,374.2331848,598.9517212,715.8325473,19.51423161,699.2461077,16.74498678,78.27092489,55.8076698,835701571584
JSWENERGY,Yes,03-11-2023,02-05-2024,62.07%,390.961731,633.6499023,709.3700589,11.94984111,699.2461077,10.35212112,81.31693369,57.16924219,835701571584
JSWENERGY,Yes,01-12-2023,29-05-2024,42.30%,421.5397339,599.8452759,699.2461077,16.57107855,699.2461077,16.57107855,74.62192376,54.31544246,835701571584
JSWENERGY,Yes,04-12-2023,03-06-2024,55.68%,421.4404602,656.1072388,699.2461077,6.574972263,699.2461077,6.574972263,70.63881809,57.34401812,835701571584
JSWENERGY,Yes,01-02-2024,30-07-2024,45.96%,488.1064758,712.4346313,697.5888726,-2.083806446,517.5135292,-27.35985782,42.34815793,61.68165521,835701571584
JSWSTEEL,Yes,01-07-2022,28-12-2022,35.65%,553.3087769,750.5883789,710.611412,-5.326083907,769.9712122,2.582351906,43.90281332,24.82904301,2644301578240
JUBLFOOD,Yes,01-04-2021,28-09-2021,35.83%,584.2545776,793.6147461,525.1534145,-33.82766424,567.5175691,-28.4895383,48.63975912,53.05310373,368329883648
KEI,Yes,01-01-2021,30-06-2021,45.94%,472.2643738,689.2215576,720.6972305,4.566843936,1156.145752,67.74660328,19.84291749,44.56359943,397501235200
KEI,Yes,01-07-2021,28-12-2021,53.92%,748.7562866,1152.479492,1197.11708,3.873178524,1208.791068,4.886123886,49.63453677,57.31975649,397501235200
