Symbol,Increased_25_pct,Start_Date,End_Date,Percentage_Change,In_2020
BHARTIARTL,Yes,28/11/23,27/05/24,40.56%,No
BHARTIARTL,Yes,29/11/23,27/05/24,39.07%,No
BHARTIARTL,Yes,30/11/23,28/05/24,35.12%,No
BHARTIARTL,Yes,01/12/23,29/05/24,35.71%,No
BHARTIARTL,Yes,04/12/23,03/06/24,34.68%,No
BHARTIARTL,Yes,05/12/23,03/06/24,34.91%,No
BHARTIARTL,Yes,06/12/23,03/06/24,35.79%,No
BHARTIARTL,Yes,07/12/23,04/06/24,29.97%,No
BHARTIARTL,Yes,08/12/23,05/06/24,34.40%,No
BHARTIARTL,Yes,11/12/23,10/06/24,42.48%,No
BHARTIARTL,Yes,12/12/23,10/06/24,43.29%,No
BHARTIARTL,Yes,13/12/23,10/06/24,42.62%,No
BHARTIARTL,Yes,14/12/23,11/06/24,41.99%,No
BHARTIARTL,Yes,15/12/23,12/06/24,44.92%,No
BHARTIARTL,Yes,18/12/23,18/06/24,44.24%,No
BHARTIARTL,Yes,19/12/23,18/06/24,44.50%,No
BHARTIARTL,Yes,20/12/23,18/06/24,47.02%,No
BHARTIARTL,Yes,21/12/23,18/06/24,46.06%,No
BHARTIARTL,Yes,22/12/23,19/06/24,40.71%,No
BHARTIARTL,Yes,26/12/23,24/06/24,42.00%,No
BHARTIARTL,Yes,27/12/23,24/06/24,39.03%,No
BHARTIARTL,Yes,28/12/23,25/06/24,36.49%,No
BHARTIARTL,Yes,29/12/23,26/06/24,41.40%,No
BHARTIARTL,Yes,01/01/24,01/07/24,43.53%,No
BHARTIARTL,Yes,02/01/24,01/07/24,42.31%,No
BHARTIARTL,Yes,03/01/24,01/07/24,40.46%,No
BHARTIARTL,Yes,04/01/24,02/07/24,35.41%,No
BHARTIARTL,Yes,05/01/24,03/07/24,35.66%,No
BHARTIARTL,Yes,08/01/24,08/07/24,36.80%,No
BHARTIARTL,Yes,09/01/24,08/07/24,34.82%,No
BHARTIARTL,Yes,10/01/24,08/07/24,35.05%,No
BHARTIARTL,Yes,11/01/24,09/07/24,35.07%,No
BHARTIARTL,Yes,12/01/24,10/07/24,34.25%,No
BHARTIARTL,Yes,15/01/24,15/07/24,30.41%,No
BHARTIARTL,Yes,16/01/24,15/07/24,31.18%,No
BHARTIARTL,Yes,17/01/24,15/07/24,32.47%,No
BHARTIARTL,Yes,18/01/24,16/07/24,34.91%,No
BHARTIARTL,Yes,19/01/24,18/07/24,31.88%,No
BHARTIARTL,Yes,23/01/24,22/07/24,26.55%,No
BHARTIARTL,Yes,25/01/24,23/07/24,26.29%,No
BHARTIARTL,Yes,29/01/24,29/07/24,27.47%,No
BHARTIARTL,Yes,30/01/24,29/07/24,27.85%,No
BHARTIARTL,Yes,31/01/24,29/07/24,26.54%,No
BHARTIARTL,Yes,01/02/24,30/07/24,27.72%,No
BHARTIARTL,Yes,02/02/24,31/07/24,29.61%,No
BHARTIARTL,Yes,05/02/24,05/08/24,31.62%,No
BHARTIARTL,Yes,06/02/24,05/08/24,29.24%,No
BHARTIARTL,Yes,07/02/24,05/08/24,29.22%,No
BHARTIARTL,Yes,08/02/24,06/08/24,26.39%,No
BHARTIARTL,Yes,09/02/24,07/08/24,29.42%,No
BHARTIARTL,Yes,12/02/24,12/08/24,31.11%,No
BHARTIARTL,Yes,13/02/24,12/08/24,31.21%,No
BHARTIARTL,Yes,14/02/24,12/08/24,31.44%,No
BHARTIARTL,Yes,15/02/24,13/08/24,30.97%,No
BHARTIARTL,Yes,16/02/24,14/08/24,32.13%,No
BHARTIARTL,Yes,19/02/24,19/08/24,29.39%,No
BHARTIARTL,Yes,20/02/24,19/08/24,29.19%,No
BHARTIARTL,Yes,21/02/24,19/08/24,29.65%,No
BHARTIARTL,Yes,22/02/24,20/08/24,28.33%,No
BHARTIARTL,Yes,23/02/24,21/08/24,30.72%,No
BHARTIARTL,Yes,26/02/24,26/08/24,37.11%,No
BHARTIARTL,Yes,27/02/24,26/08/24,34.99%,No
BHARTIARTL,Yes,28/02/24,26/08/24,34.84%,No
BHARTIARTL,Yes,29/02/24,27/08/24,36.31%,No
BHARTIARTL,Yes,01/03/24,28/08/24,38.66%,No
BHARTIARTL,Yes,04/03/24,02/09/24,39.40%,No
BHARTIARTL,Yes,05/03/24,02/09/24,35.18%,No
BHARTIARTL,Yes,06/03/24,02/09/24,32.37%,No
BHARTIARTL,Yes,07/03/24,03/09/24,30.81%,No
BHARTIARTL,Yes,11/03/24,09/09/24,29.64%,No
BHARTIARTL,Yes,12/03/24,09/09/24,28.81%,No
BHARTIARTL,Yes,13/03/24,09/09/24,32.73%,No
BHARTIARTL,Yes,14/03/24,10/09/24,32.82%,No
BHARTIARTL,Yes,15/03/24,11/09/24,30.05%,No
BHARTIARTL,Yes,18/03/24,16/09/24,34.22%,No
BHARTIARTL,Yes,19/03/24,16/09/24,33.88%,No
BHARTIARTL,Yes,20/03/24,16/09/24,33.51%,No
BHARTIARTL,Yes,21/03/24,17/09/24,36.88%,No
BHARTIARTL,Yes,22/03/24,18/09/24,34.63%,No
BHARTIARTL,Yes,26/03/24,23/09/24,45.10%,No
BHARTIARTL,Yes,27/03/24,23/09/24,43.71%,No
BHARTIARTL,Yes,28/03/24,24/09/24,43.78%,No
BHARTIARTL,Yes,01/04/24,30/09/24,41.21%,No
BHARTIARTL,Yes,02/04/24,30/09/24,42.28%,No
BHARTIARTL,Yes,03/04/24,30/09/24,40.25%,No
BHARTIARTL,Yes,04/04/24,01/10/24,41.54%,No
BHARTIARTL,Yes,05/04/24,03/10/24,41.29%,No
BHARTIARTL,Yes,08/04/24,07/10/24,38.73%,No
BHARTIARTL,Yes,09/04/24,07/10/24,38.76%,No
BHARTIARTL,Yes,10/04/24,07/10/24,35.95%,No
BHARTIARTL,Yes,12/04/24,09/10/24,37.69%,No
BHARTIARTL,Yes,15/04/24,14/10/24,39.24%,No
BHARTIARTL,Yes,16/04/24,14/10/24,40.17%,No
BHARTIARTL,Yes,18/04/24,15/10/24,36.43%,No
BHARTIARTL,Yes,19/04/24,16/10/24,35.27%,No
BHARTIARTL,Yes,22/04/24,21/10/24,31.17%,No
BHARTIARTL,Yes,23/04/24,21/10/24,26.79%,No
BHARTIARTL,Yes,24/04/24,21/10/24,27.36%,No
BHARTIARTL,Yes,25/04/24,22/10/24,27.11%,No
BHARTIARTL,Yes,26/04/24,23/10/24,27.84%,No
BHARTIARTL,Yes,29/04/24,28/10/24,25.53%,No
BHARTIARTL,Yes,30/04/24,28/10/24,26.49%,No
BHARTIARTL,Yes,02/05/24,29/10/24,26.24%,No
BHARTIARTL,Yes,03/05/24,30/10/24,28.58%,No
BHARTIARTL,Yes,04/06/24,02/12/24,27.16%,No
BHARTIARTL,Yes,30/12/24,30/06/25,26.64%,No
BHARTIARTL,Yes,31/12/24,30/06/25,26.57%,No
BHARTIARTL,Yes,01/01/25,30/06/25,25.94%,No
BHARTIARTL,Yes,02/01/25,01/07/25,25.45%,No
BHARTIARTL,Yes,03/01/25,02/07/25,27.17%,No
BHARTIARTL,Yes,06/01/25,07/07/25,28.04%,No
BHARTIARTL,Yes,07/01/25,07/07/25,27.85%,No
BHARTIARTL,Yes,08/01/25,07/07/25,27.18%,No
BHARTIARTL,Yes,09/01/25,08/07/25,26.32%,No
TATASTEEL,Yes,30/11/15,30/05/16,40.76%,No
TATASTEEL,Yes,01/12/15,30/05/16,35.70%,No
TATASTEEL,Yes,02/12/15,30/05/16,32.19%,No
TATASTEEL,Yes,03/12/15,31/05/16,39.23%,No
TATASTEEL,Yes,04/12/15,01/06/16,38.25%,No
TATASTEEL,Yes,07/12/15,06/06/16,38.72%,No
TATASTEEL,Yes,08/12/15,06/06/16,43.92%,No
TATASTEEL,Yes,09/12/15,06/06/16,48.93%,No
TATASTEEL,Yes,10/12/15,07/06/16,47.04%,No
TATASTEEL,Yes,11/12/15,08/06/16,41.76%,No
TATASTEEL,Yes,14/12/15,13/06/16,31.88%,No
TATASTEEL,Yes,15/12/15,13/06/16,32.23%,No
TATASTEEL,Yes,16/12/15,13/06/16,32.04%,No
TATASTEEL,Yes,17/12/15,14/06/16,26.39%,No
TATASTEEL,Yes,18/12/15,15/06/16,29.18%,No
TATASTEEL,Yes,21/12/15,20/06/16,30.10%,No
TATASTEEL,Yes,22/12/15,20/06/16,30.63%,No
TATASTEEL,Yes,23/12/15,20/06/16,27.15%,No
TATASTEEL,Yes,24/12/15,21/06/16,26.85%,No
TATASTEEL,Yes,04/01/16,04/07/16,28.94%,No
TATASTEEL,Yes,07/01/16,05/07/16,33.51%,No
TATASTEEL,Yes,08/01/16,07/07/16,25.28%,No
TATASTEEL,Yes,11/01/16,11/07/16,29.94%,No
TATASTEEL,Yes,12/01/16,11/07/16,33.06%,No
TATASTEEL,Yes,13/01/16,11/07/16,32.60%,No
TATASTEEL,Yes,14/01/16,12/07/16,43.37%,No
TATASTEEL,Yes,15/01/16,13/07/16,55.75%,No
TATASTEEL,Yes,18/01/16,18/07/16,55.00%,No
TATASTEEL,Yes,19/01/16,18/07/16,53.63%,No
TATASTEEL,Yes,20/01/16,18/07/16,57.61%,No
TATASTEEL,Yes,21/01/16,19/07/16,57.15%,No
TATASTEEL,Yes,22/01/16,20/07/16,48.69%,No
TATASTEEL,Yes,25/01/16,25/07/16,42.66%,No
TATASTEEL,Yes,27/01/16,25/07/16,41.17%,No
TATASTEEL,Yes,28/01/16,26/07/16,44.69%,No
TATASTEEL,Yes,29/01/16,27/07/16,45.39%,No
TATASTEEL,Yes,01/02/16,01/08/16,49.65%,No
TATASTEEL,Yes,02/02/16,01/08/16,61.19%,No
TATASTEEL,Yes,03/02/16,01/08/16,66.55%,No
TATASTEEL,Yes,04/02/16,02/08/16,63.75%,No
TATASTEEL,Yes,05/02/16,03/08/16,56.56%,No
TATASTEEL,Yes,08/02/16,08/08/16,65.78%,No
TATASTEEL,Yes,09/02/16,08/08/16,64.80%,No
TATASTEEL,Yes,10/02/16,08/08/16,64.66%,No
TATASTEEL,Yes,11/02/16,09/08/16,70.96%,No
TATASTEEL,Yes,12/02/16,10/08/16,74.09%,No
TATASTEEL,Yes,15/02/16,16/08/16,57.15%,No
TATASTEEL,Yes,16/02/16,16/08/16,58.34%,No
TATASTEEL,Yes,17/02/16,16/08/16,54.31%,No
TATASTEEL,Yes,18/02/16,16/08/16,54.55%,No
TATASTEEL,Yes,19/02/16,17/08/16,58.21%,No
TATASTEEL,Yes,22/02/16,22/08/16,55.49%,No
TATASTEEL,Yes,23/02/16,22/08/16,56.54%,No
TATASTEEL,Yes,24/02/16,22/08/16,60.10%,No
TATASTEEL,Yes,25/02/16,23/08/16,58.71%,No
TATASTEEL,Yes,26/02/16,24/08/16,56.37%,No
TATASTEEL,Yes,29/02/16,29/08/16,53.42%,No
TATASTEEL,Yes,01/03/16,29/08/16,48.68%,No
TATASTEEL,Yes,02/03/16,29/08/16,42.84%,No
TATASTEEL,Yes,03/03/16,30/08/16,34.56%,No
TATASTEEL,Yes,04/03/16,31/08/16,31.15%,No
TATASTEEL,Yes,08/03/16,06/09/16,35.18%,No
TATASTEEL,Yes,09/03/16,06/09/16,33.53%,No
TATASTEEL,Yes,10/03/16,06/09/16,32.94%,No
TATASTEEL,Yes,11/03/16,07/09/16,35.60%,No
TATASTEEL,Yes,14/03/16,12/09/16,28.65%,No
TATASTEEL,Yes,15/03/16,12/09/16,27.05%,No
TATASTEEL,Yes,16/03/16,12/09/16,27.45%,No
TATASTEEL,Yes,17/03/16,14/09/16,29.21%,No
TATASTEEL,Yes,18/03/16,14/09/16,26.51%,No
TATASTEEL,Yes,28/03/16,26/09/16,26.39%,No
TATASTEEL,Yes,05/04/16,03/10/16,25.35%,No
TATASTEEL,Yes,11/04/16,10/10/16,29.19%,No
TATASTEEL,Yes,12/04/16,10/10/16,31.84%,No
TATASTEEL,Yes,13/04/16,10/10/16,28.53%,No
TATASTEEL,Yes,18/04/16,17/10/16,25.18%,No
TATASTEEL,Yes,25/04/16,24/10/16,25.38%,No
TATASTEEL,Yes,04/05/16,01/11/16,29.92%,No
TATASTEEL,Yes,05/05/16,01/11/16,28.73%,No
TATASTEEL,Yes,06/05/16,02/11/16,28.35%,No
TATASTEEL,Yes,09/05/16,07/11/16,28.35%,No
TATASTEEL,Yes,10/05/16,07/11/16,28.61%,No
TATASTEEL,Yes,11/05/16,07/11/16,27.93%,No
TATASTEEL,Yes,12/05/16,08/11/16,26.39%,No
TATASTEEL,Yes,13/05/16,09/11/16,26.56%,No
TATASTEEL,Yes,30/05/16,28/11/16,28.98%,No
TATASTEEL,Yes,01/06/16,28/11/16,25.17%,No
TATASTEEL,Yes,03/06/16,30/11/16,25.36%,No
TATASTEEL,Yes,06/06/16,05/12/16,25.15%,No
TATASTEEL,Yes,09/06/16,06/12/16,25.09%,No
TATASTEEL,Yes,10/06/16,07/12/16,25.95%,No
TATASTEEL,Yes,13/06/16,12/12/16,34.25%,No
TATASTEEL,Yes,14/06/16,12/12/16,33.48%,No
TATASTEEL,Yes,15/06/16,12/12/16,31.34%,No
TATASTEEL,Yes,16/06/16,13/12/16,30.28%,No
TATASTEEL,Yes,17/06/16,14/12/16,31.25%,No
TATASTEEL,Yes,21/06/16,19/12/16,25.61%,No
TATASTEEL,Yes,22/06/16,19/12/16,26.21%,No
TATASTEEL,Yes,24/06/16,21/12/16,32.29%,No
TATASTEEL,Yes,27/06/16,26/12/16,25.17%,No
TATASTEEL,Yes,04/07/16,02/01/17,25.56%,No
TATASTEEL,Yes,07/07/16,03/01/17,29.80%,No
TATASTEEL,Yes,08/07/16,04/01/17,30.23%,No
TATASTEEL,Yes,11/07/16,09/01/17,31.96%,No
TATASTEEL,Yes,12/07/16,09/01/17,26.06%,No
TATASTEEL,Yes,18/07/16,16/01/17,28.20%,No
TATASTEEL,Yes,19/07/16,16/01/17,26.61%,No
TATASTEEL,Yes,20/07/16,16/01/17,27.23%,No
TATASTEEL,Yes,21/07/16,17/01/17,28.20%,No
TATASTEEL,Yes,22/07/16,18/01/17,31.04%,No
TATASTEEL,Yes,25/07/16,23/01/17,29.85%,No
TATASTEEL,Yes,26/07/16,23/01/17,28.39%,No
TATASTEEL,Yes,27/07/16,23/01/17,30.07%,No
TATASTEEL,Yes,28/07/16,24/01/17,32.70%,No
TATASTEEL,Yes,29/07/16,25/01/17,32.23%,No
TATASTEEL,Yes,01/08/16,30/01/17,26.64%,No
TATASTEEL,Yes,02/08/16,30/01/17,27.69%,No
TATASTEEL,Yes,03/08/16,30/01/17,29.05%,No
TATASTEEL,Yes,09/08/16,06/02/17,26.12%,No
TATASTEEL,Yes,10/08/16,06/02/17,27.84%,No
TATASTEEL,Yes,11/08/16,07/02/17,28.36%,No
TATASTEEL,Yes,12/08/16,08/02/17,25.59%,No
TATASTEEL,Yes,22/08/16,20/02/17,25.48%,No
TATASTEEL,Yes,23/08/16,20/02/17,26.46%,No
TATASTEEL,Yes,24/08/16,20/02/17,28.19%,No
TATASTEEL,Yes,25/08/16,21/02/17,31.87%,No
TATASTEEL,Yes,26/08/16,22/02/17,31.02%,No
TATASTEEL,Yes,29/08/16,27/02/17,28.59%,No
TATASTEEL,Yes,30/08/16,27/02/17,27.23%,No
TATASTEEL,Yes,31/08/16,27/02/17,29.86%,No
TATASTEEL,Yes,01/09/16,28/02/17,28.86%,No
TATASTEEL,Yes,02/09/16,01/03/17,33.71%,No
TATASTEEL,Yes,06/09/16,06/03/17,27.73%,No
TATASTEEL,Yes,07/09/16,06/03/17,26.35%,No
TATASTEEL,Yes,12/09/16,14/03/17,26.59%,No
TATASTEEL,Yes,14/09/16,14/03/17,26.38%,No
TATASTEEL,Yes,15/09/16,14/03/17,28.97%,No
TATASTEEL,Yes,16/09/16,15/03/17,33.50%,No
TATASTEEL,Yes,19/09/16,20/03/17,37.33%,No
TATASTEEL,Yes,20/09/16,20/03/17,35.85%,No
TATASTEEL,Yes,21/09/16,20/03/17,34.30%,No
TATASTEEL,Yes,22/09/16,21/03/17,31.58%,No
TATASTEEL,Yes,23/09/16,22/03/17,31.21%,No
TATASTEEL,Yes,26/09/16,27/03/17,28.87%,No
TATASTEEL,Yes,27/09/16,27/03/17,29.50%,No
TATASTEEL,Yes,28/09/16,27/03/17,25.28%,No
TATASTEEL,Yes,29/09/16,28/03/17,30.21%,No
TATASTEEL,Yes,30/09/16,29/03/17,29.43%,No
TATASTEEL,Yes,03/10/16,03/04/17,26.90%,No
TATASTEEL,Yes,06/10/16,05/04/17,26.54%,No
TATASTEEL,Yes,18/11/16,17/05/17,28.25%,No
TATASTEEL,Yes,21/11/16,22/05/17,30.95%,No
TATASTEEL,Yes,22/11/16,22/05/17,28.66%,No
TATASTEEL,Yes,19/12/16,19/06/17,26.61%,No
TATASTEEL,Yes,20/12/16,19/06/17,28.76%,No
TATASTEEL,Yes,21/12/16,19/06/17,28.44%,No
TATASTEEL,Yes,22/12/16,20/06/17,33.18%,No
TATASTEEL,Yes,23/12/16,21/06/17,32.44%,No
TATASTEEL,Yes,26/12/16,27/06/17,34.41%,No
TATASTEEL,Yes,27/12/16,27/06/17,30.20%,No
TATASTEEL,Yes,28/12/16,27/06/17,31.52%,No
TATASTEEL,Yes,29/12/16,27/06/17,30.22%,No
TATASTEEL,Yes,30/12/16,28/06/17,33.06%,No
TATASTEEL,Yes,02/01/17,03/07/17,35.37%,No
TATASTEEL,Yes,03/01/17,03/07/17,36.52%,No
TATASTEEL,Yes,04/01/17,03/07/17,35.80%,No
TATASTEEL,Yes,05/01/17,04/07/17,30.59%,No
TATASTEEL,Yes,06/01/17,05/07/17,31.08%,No
TATASTEEL,Yes,09/01/17,10/07/17,32.55%,No
TATASTEEL,Yes,10/01/17,10/07/17,29.51%,No
TATASTEEL,Yes,13/01/17,12/07/17,25.26%,No
TATASTEEL,Yes,20/01/17,19/07/17,25.68%,No
TATASTEEL,Yes,06/02/17,07/08/17,29.01%,No
TATASTEEL,Yes,07/02/17,07/08/17,29.18%,No
TATASTEEL,Yes,08/02/17,07/08/17,29.77%,No
TATASTEEL,Yes,09/02/17,08/08/17,36.44%,No
TATASTEEL,Yes,10/02/17,09/08/17,31.53%,No
TATASTEEL,Yes,13/02/17,14/08/17,34.33%,No
TATASTEEL,Yes,14/02/17,14/08/17,34.39%,No
TATASTEEL,Yes,15/02/17,14/08/17,37.98%,No
TATASTEEL,Yes,16/02/17,16/08/17,36.71%,No
TATASTEEL,Yes,17/02/17,16/08/17,37.22%,No
TATASTEEL,Yes,20/02/17,21/08/17,29.89%,No
TATASTEEL,Yes,21/02/17,21/08/17,28.86%,No
TATASTEEL,Yes,22/02/17,21/08/17,30.69%,No
TATASTEEL,Yes,23/02/17,22/08/17,29.83%,No
TATASTEEL,Yes,27/02/17,28/08/17,34.66%,No
TATASTEEL,Yes,28/02/17,28/08/17,34.08%,No
TATASTEEL,Yes,01/03/17,28/08/17,29.35%,No
TATASTEEL,Yes,02/03/17,29/08/17,29.67%,No
TATASTEEL,Yes,03/03/17,30/08/17,31.29%,No
TATASTEEL,Yes,06/03/17,04/09/17,33.56%,No
TATASTEEL,Yes,07/03/17,04/09/17,36.53%,No
TATASTEEL,Yes,08/03/17,04/09/17,39.29%,No
TATASTEEL,Yes,09/03/17,05/09/17,41.38%,No
TATASTEEL,Yes,10/03/17,06/09/17,42.09%,No
TATASTEEL,Yes,14/03/17,11/09/17,42.72%,No
TATASTEEL,Yes,15/03/17,11/09/17,40.78%,No
TATASTEEL,Yes,16/03/17,12/09/17,39.11%,No
TATASTEEL,Yes,17/03/17,13/09/17,37.75%,No
TATASTEEL,Yes,20/03/17,18/09/17,37.90%,No
TATASTEEL,Yes,21/03/17,18/09/17,37.97%,No
TATASTEEL,Yes,22/03/17,18/09/17,40.32%,No
TATASTEEL,Yes,23/03/17,19/09/17,38.94%,No
TATASTEEL,Yes,24/03/17,20/09/17,41.91%,No
TATASTEEL,Yes,27/03/17,25/09/17,36.65%,No
TATASTEEL,Yes,28/03/17,25/09/17,35.60%,No
TATASTEEL,Yes,29/03/17,25/09/17,34.42%,No
TATASTEEL,Yes,30/03/17,26/09/17,39.43%,No
TATASTEEL,Yes,31/03/17,27/09/17,36.92%,No
TATASTEEL,Yes,03/04/17,03/10/17,38.43%,No
TATASTEEL,Yes,05/04/17,03/10/17,36.34%,No
TATASTEEL,Yes,06/04/17,03/10/17,34.07%,No
TATASTEEL,Yes,07/04/17,04/10/17,36.00%,No
TATASTEEL,Yes,10/04/17,09/10/17,43.27%,No
TATASTEEL,Yes,11/04/17,09/10/17,45.40%,No
TATASTEEL,Yes,12/04/17,09/10/17,48.65%,No
TATASTEEL,Yes,13/04/17,10/10/17,51.68%,No
TATASTEEL,Yes,17/04/17,16/10/17,57.37%,No
TATASTEEL,Yes,18/04/17,16/10/17,61.74%,No
TATASTEEL,Yes,19/04/17,16/10/17,61.44%,No
TATASTEEL,Yes,20/04/17,17/10/17,59.59%,No
TATASTEEL,Yes,21/04/17,18/10/17,60.20%,No
TATASTEEL,Yes,24/04/17,23/10/17,60.79%,No
TATASTEEL,Yes,25/04/17,23/10/17,59.39%,No
TATASTEEL,Yes,26/04/17,23/10/17,59.69%,No
TATASTEEL,Yes,27/04/17,24/10/17,64.21%,No
TATASTEEL,Yes,28/04/17,25/10/17,62.58%,No
TATASTEEL,Yes,02/05/17,30/10/17,64.26%,No
TATASTEEL,Yes,03/05/17,30/10/17,65.85%,No
TATASTEEL,Yes,04/05/17,31/10/17,61.90%,No
TATASTEEL,Yes,05/05/17,01/11/17,66.03%,No
TATASTEEL,Yes,08/05/17,06/11/17,66.57%,No
TATASTEEL,Yes,09/05/17,06/11/17,65.95%,No
TATASTEEL,Yes,10/05/17,06/11/17,64.45%,No
TATASTEEL,Yes,11/05/17,07/11/17,59.93%,No
TATASTEEL,Yes,12/05/17,08/11/17,61.55%,No
TATASTEEL,Yes,15/05/17,13/11/17,54.23%,No
TATASTEEL,Yes,16/05/17,13/11/17,54.06%,No
TATASTEEL,Yes,17/05/17,13/11/17,42.41%,No
TATASTEEL,Yes,18/05/17,14/11/17,43.49%,No
TATASTEEL,Yes,19/05/17,15/11/17,40.92%,No
TATASTEEL,Yes,22/05/17,20/11/17,46.93%,No
TATASTEEL,Yes,23/05/17,20/11/17,45.73%,No
TATASTEEL,Yes,24/05/17,20/11/17,47.86%,No
TATASTEEL,Yes,25/05/17,21/11/17,49.38%,No
TATASTEEL,Yes,26/05/17,22/11/17,41.42%,No
TATASTEEL,Yes,29/05/17,27/11/17,40.84%,No
TATASTEEL,Yes,30/05/17,27/11/17,39.70%,No
TATASTEEL,Yes,31/05/17,27/11/17,41.68%,No
TATASTEEL,Yes,01/06/17,28/11/17,44.10%,No
TATASTEEL,Yes,02/06/17,29/11/17,46.75%,No
TATASTEEL,Yes,05/06/17,04/12/17,42.49%,No
TATASTEEL,Yes,06/06/17,04/12/17,42.78%,No
TATASTEEL,Yes,07/06/17,04/12/17,42.62%,No
TATASTEEL,Yes,08/06/17,05/12/17,37.82%,No
TATASTEEL,Yes,09/06/17,06/12/17,34.01%,No
TATASTEEL,Yes,12/06/17,11/12/17,40.05%,No
TATASTEEL,Yes,13/06/17,11/12/17,40.00%,No
TATASTEEL,Yes,14/06/17,11/12/17,41.65%,No
TATASTEEL,Yes,15/06/17,12/12/17,39.72%,No
TATASTEEL,Yes,16/06/17,13/12/17,38.06%,No
TATASTEEL,Yes,19/06/17,18/12/17,38.05%,No
TATASTEEL,Yes,20/06/17,18/12/17,37.31%,No
TATASTEEL,Yes,21/06/17,18/12/17,38.56%,No
TATASTEEL,Yes,22/06/17,19/12/17,40.36%,No
TATASTEEL,Yes,23/06/17,20/12/17,41.02%,No
TATASTEEL,Yes,27/06/17,26/12/17,43.77%,No
TATASTEEL,Yes,28/06/17,26/12/17,41.09%,No
TATASTEEL,Yes,29/06/17,26/12/17,37.28%,No
TATASTEEL,Yes,30/06/17,27/12/17,34.92%,No
TATASTEEL,Yes,03/07/17,01/01/18,33.50%,No
TATASTEEL,Yes,04/07/17,01/01/18,34.25%,No
TATASTEEL,Yes,05/07/17,01/01/18,33.66%,No
TATASTEEL,Yes,06/07/17,02/01/18,33.83%,No
TATASTEEL,Yes,07/07/17,03/01/18,35.18%,No
TATASTEEL,Yes,10/07/17,08/01/18,39.89%,No
TATASTEEL,Yes,11/07/17,08/01/18,40.51%,No
TATASTEEL,Yes,12/07/17,08/01/18,39.95%,No
TATASTEEL,Yes,13/07/17,09/01/18,39.38%,No
TATASTEEL,Yes,14/07/17,10/01/18,40.87%,No
TATASTEEL,Yes,17/07/17,15/01/18,42.45%,No
TATASTEEL,Yes,18/07/17,15/01/18,41.57%,No
TATASTEEL,Yes,19/07/17,15/01/18,39.61%,No
TATASTEEL,Yes,20/07/17,16/01/18,37.43%,No
TATASTEEL,Yes,21/07/17,17/01/18,39.90%,No
TATASTEEL,Yes,24/07/17,22/01/18,37.14%,No
TATASTEEL,Yes,25/07/17,22/01/18,36.03%,No
TATASTEEL,Yes,26/07/17,22/01/18,32.96%,No
TATASTEEL,Yes,27/07/17,23/01/18,38.93%,No
TATASTEEL,Yes,28/07/17,24/01/18,38.09%,No
TATASTEEL,Yes,31/07/17,29/01/18,38.10%,No
TATASTEEL,Yes,01/08/17,29/01/18,36.82%,No
TATASTEEL,Yes,02/08/17,29/01/18,37.58%,No
TATASTEEL,Yes,03/08/17,30/01/18,38.72%,No
TATASTEEL,Yes,04/08/17,31/01/18,28.51%,No
TATASTEEL,Yes,09/08/19,05/02/20,31.10%,Yes
TATASTEEL,Yes,13/08/19,10/02/20,27.27%,Yes
TATASTEEL,Yes,21/08/19,17/02/20,27.36%,Yes
TATASTEEL,Yes,22/08/19,18/02/20,29.28%,Yes
TATASTEEL,Yes,23/08/19,19/02/20,25.47%,Yes
TATASTEEL,Yes,29/08/19,25/02/20,25.56%,Yes
TATASTEEL,Yes,06/03/20,02/09/20,28.03%,Yes
TATASTEEL,Yes,09/03/20,07/09/20,34.49%,Yes
TATASTEEL,Yes,11/03/20,07/09/20,44.60%,Yes
TATASTEEL,Yes,12/03/20,08/09/20,44.58%,Yes
TATASTEEL,Yes,13/03/20,09/09/20,31.07%,Yes
TATASTEEL,Yes,16/03/20,14/09/20,43.35%,Yes
TATASTEEL,Yes,17/03/20,14/09/20,46.82%,Yes
TATASTEEL,Yes,18/03/20,14/09/20,47.82%,Yes
TATASTEEL,Yes,19/03/20,15/09/20,52.94%,Yes
TATASTEEL,Yes,20/03/20,16/09/20,39.41%,Yes
TATASTEEL,Yes,23/03/20,21/09/20,41.28%,Yes
TATASTEEL,Yes,24/03/20,21/09/20,40.89%,Yes
TATASTEEL,Yes,25/03/20,21/09/20,33.57%,Yes
TATASTEEL,Yes,26/03/20,22/09/20,34.94%,Yes
TATASTEEL,Yes,27/03/20,23/09/20,33.69%,Yes
TATASTEEL,Yes,30/03/20,28/09/20,45.78%,Yes
TATASTEEL,Yes,31/03/20,28/09/20,37.37%,Yes
TATASTEEL,Yes,01/04/20,28/09/20,39.05%,Yes
TATASTEEL,Yes,03/04/20,30/09/20,45.45%,Yes
TATASTEEL,Yes,07/04/20,05/10/20,42.00%,Yes
TATASTEEL,Yes,08/04/20,05/10/20,42.75%,Yes
TATASTEEL,Yes,09/04/20,06/10/20,35.92%,Yes
TATASTEEL,Yes,13/04/20,12/10/20,34.74%,Yes
TATASTEEL,Yes,15/04/20,12/10/20,33.52%,Yes
TATASTEEL,Yes,16/04/20,13/10/20,30.81%,Yes
TATASTEEL,Yes,17/04/20,14/10/20,31.34%,Yes
TATASTEEL,Yes,20/04/20,19/10/20,41.67%,Yes
TATASTEEL,Yes,21/04/20,19/10/20,52.57%,Yes
