Symbol,Increased_25_pct,Start_Date,End_Date,Percentage_Change,In_2020,Start_Month,End_Month,Price_Start_Date,Price_End_Date,Target_Price_9m,Increase_9m_Pct,Target_Price_12m,Increase_12m_Pct,CAGR_Prev_3yr,CAGR_Prev_5yr,CAGR_Fwd_1yr,CAGR_Fwd_3yr,CAGR_Fwd_5yr,Market_Cap,Quarter End,Earnings Date,EPS Estimate,Reported EPS,Surprise(%),Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Write Off,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Interest Income Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Market Cap,Net Income Discontinuous Operations,Other Income Expense,Net Policyholder Benefits And Claims,Selling General And Administration,Selling And Marketing Expense,Net Income Extraordinary,Restructuring And Mergern Acquisition,Impairment Of Capital Assets,Rent Expense Supplemental,Total Other Finance Cost,Amortization,General And Administrative Expense,Rent And Landing Fees,Gain On Sale Of Security,Research And Development,Total Operating Income As Reported,Gain On Sale Of Ppe,Earnings From Equity Interest,Depreciation Amortization Depletion Income Statement,Amortization Of Intangibles Income Statement,Other Gand A,Salaries And Wages,Insurance And Claims,Other Non Interest Expense,Other Taxes,Total Revenue_q,Total Revenue_q-1,Total Revenue_q-2,Total Revenue_q+1,Total Revenue_q+2,Gross Profit_q,Gross Profit_q-1,Gross Profit_q-2,Gross Profit_q+1,Gross Profit_q+2,Diluted EPS_q,Diluted EPS_q-1,Diluted EPS_q-2,Diluted EPS_q+1,Diluted EPS_q+2,EBITDA_q,EBITDA_q-1,EBITDA_q-2,EBITDA_q+1,EBITDA_q+2
BAJFINANCE,Yes,2017-06-06,2017-12-04,25.71%,No,6,12,129.84567260742188,163.22633361816406,162.94268664979097,-0.173775249425517,162.94268664979097,-0.173775249425517,,,52.02848857378672,43.02634209961687,32.130903951283884,6215134871552,2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAJFINANCE,Yes,2017-07-04,2018-01-01,25.41%,No,7,1,134.01312255859375,168.0667724609375,162.43090885243518,-3.3533479140335256,162.43090885243518,-3.3533479140335256,,,54.22685743712064,45.45623350208603,30.96277393017357,6215134871552,2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAJFINANCE,Yes,2018-09-24,2019-03-25,26.05%,No,9,3,220.5652313232422,278.02850341796875,393.0107869466146,41.356293371039534,335.7148672250601,20.74836324258801,60.91777066876893,,-8.90289797263315,35.00973223814698,19.182851930396904,6215134871552,2018-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAJFINANCE,Yes,2018-10-01,2019-04-01,35.90%,No,10,4,215.4627990722656,292.82354736328125,394.8380452473958,34.838215301569946,333.99652765447445,14.060679430303257,63.69675733931961,,-25.757547334397614,35.39777182267634,19.615791126544813,6215134871552,2018-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAJFINANCE,Yes,2018-11-01,2019-04-30,28.03%,No,11,4,235.9115295410156,302.04302978515625,407.8488311767578,35.03004239722447,404.0022192562328,33.756511296950066,65.78684294680082,,-24.82110860830773,29.4104354482392,17.783033140247184,6215134871552,2018-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAJFINANCE,Yes,2018-12-31,2019-07-01,39.84%,No,12,7,258.06268310546875,360.8769836425781,407.9674776038345,13.048904778004903,401.8262008275741,11.3471401727169,65.73350028464029,,-19.819416421702872,15.27950504156912,14.916221098318385,6215134871552,2018-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAJFINANCE,Yes,2024-08-06,2025-02-03,28.87%,No,8,2,649.8252563476562,837.4127197265625,912.5890946821733,8.977219139943065,912.5890946821733,8.977219139943065,6.275258191233579,14.47126373941563,23.451677348021207,7.275117369948214,4.303624214363455,6215134871552,2024-06-30,2024-07-23 06:00:00-04:00,6.42,6.31,-1.62,,,,,,,,,,,,,,,,,6199651347.0,6180063191.0,6.31,6.33,,,,,,,,,,,,,,,,,,,,,,,,,,4370486824354.907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103168500000.0,109873600000.0,,,,,,6.31,,,6.45,6.363,,,,,
BANKBARODA,Yes,2016-01-15,2016-07-13,26.95%,No,1,7,111.03036499023438,140.95530700683594,143.3789349067502,1.7194300458632086,141.8855539049421,0.6599587612980389,,,2.7677935734067294,-7.473158746581077,-11.83470080429534,1490732580864,2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKBARODA,Yes,2016-02-09,2016-08-08,26.71%,No,2,8,109.402099609375,138.6229248046875,141.6919585518215,2.213943870725646,141.92445098376666,2.381659587496686,,,0.1162272069630265,-13.829983767663236,-11.813218241306844,1490732580864,2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKBARODA,Yes,2016-05-19,2016-11-15,27.04%,No,5,11,120.7559814453125,153.4093780517578,142.11419312850288,-7.362773428000032,143.2846962257668,-6.599780244578736,,,1.2438435196433062,-18.320059682918966,-10.585866055624926,1490732580864,2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKBARODA,Yes,2016-08-11,2017-02-07,28.16%,No,8,2,128.45724487304688,164.63124084472656,143.5764264558491,-12.789075925592709,143.7313485775354,-12.694973420569124,,,-17.1001326966145,-20.85940104662948,-9.465921645855246,1490732580864,2016-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKBARODA,Yes,2016-11-02,2017-05-02,25.77%,No,11,5,132.02182006835938,166.03945922851562,143.89173380533853,-13.338832543832712,125.05782198438456,-24.68186624706428,,,-22.955532486971997,-35.955757952499354,-9.652041043221873,1490732580864,2016-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKBARODA,Yes,2018-10-01,2019-04-01,27.11%,No,10,4,92.55224609375,117.64064025878906,89.07710399627686,-24.280330504558087,88.76545938345102,-24.545242878496445,-4.362874802642613,,-61.37904965655589,-4.384340028954348,16.352294079966477,1490732580864,2018-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKBARODA,Yes,2018-12-06,2019-06-04,25.99%,No,12,6,93.30577850341795,117.55199432373048,86.6733329207809,-26.268088075062156,86.3858660116963,-26.5126325515199,-1.60436410413638,,-67.72247452990455,-8.329075149247744,14.708971029983964,1490732580864,2018-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKBARODA,Yes,2021-01-01,2021-06-30,33.18%,No,1,6,57.18026351928711,76.15170288085938,70.68116076787312,-7.183742327528784,70.89779214298024,-6.89926887925142,-8.640441540906663,-10.885352845728224,16.801865397847738,51.77135395211137,30.470524195273676,1490732580864,2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKBARODA,Yes,2021-04-12,2021-10-11,32.38%,No,4,10,58.59868621826172,77.57013702392578,90.18597881610576,16.263786911048967,90.56945786386166,16.75815118893803,-2.342914325825707,-11.457490797755057,52.574136644112926,44.56161635052265,29.98984305803203,1490732580864,2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKBARODA,Yes,2021-07-30,2022-01-27,28.89%,No,7,1,71.18721771240234,91.75438690185548,90.37146034240725,-1.507204839074877,96.14740426199776,4.7878008981099125,-2.0691347339229837,-9.069860162096388,56.507179894018414,32.264527533675505,25.696435926120543,1490732580864,2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKBARODA,Yes,2021-08-02,2022-01-31,33.19%,No,8,1,71.58615112304688,95.34476470947266,90.34054702367538,-5.248550039475943,96.16199770840733,0.8571346328504422,-1.4741204584429957,-8.08788737787285,60.76627492822495,29.33640193281011,24.73518079726109,1490732580864,2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKBARODA,Yes,2021-09-01,2022-02-28,35.99%,No,9,2,69.45850372314453,94.458251953125,92.73854241004356,-1.8206027610322952,88.30360325899991,-6.51573427081769,1.7991191981369337,-8.276101362338173,53.71905539143089,26.344183080666394,24.968440515520985,1490732580864,2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKBARODA,Yes,2021-09-02,2022-03-02,31.51%,No,9,3,69.50283813476562,91.39977264404295,92.77377319335938,1.503286616113888,88.23159931981286,-3.466281405938031,-1.5661836705878618,-8.464440062528267,64.50801843847277,27.738020349103955,25.793820706138604,1490732580864,2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKBARODA,Yes,2021-10-01,2022-03-30,38.27%,No,10,3,73.09321594238281,101.06279754638672,88.583424949646,-12.348136900735229,152.55492364792596,50.95062411853869,-4.307953520742425,-7.939694516321971,48.59802621114417,29.78136628963235,23.290628914773936,1490732580864,2021-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKBARODA,Yes,2022-03-02,2022-08-29,26.19%,No,3,8,91.39977264404295,115.33837127685548,167.38410467850534,45.12438733569466,168.35099955967493,45.96269887977627,12.326325970000273,-1.462658114581061,55.857660502495385,26.38291723372059,20.07526900617751,1490732580864,2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKBARODA,Yes,2022-03-04,2022-09-01,36.72%,No,3,9,89.13916015625,121.86781311035156,167.45866355895996,37.410083339499806,168.35099955967493,38.142299646611974,14.076762015666787,-0.1133410025561776,47.08269180036033,24.36606123226228,18.76009260082741,1490732580864,2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKBARODA,Yes,2022-05-02,2022-10-31,34.94%,No,5,10,99.95465850830078,134.88104248046875,167.70101066257644,24.332528558904144,165.0968773581765,22.40183966704076,16.109049901602045,-2.183028780524132,36.79673567610349,27.322777052976676,16.374585826788145,1490732580864,2022-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKBARODA,Yes,2022-06-01,2022-11-28,69.76%,No,6,11,90.2916259765625,153.2822265625,166.56371927261353,8.66473107023799,169.19033745659723,10.378314075187827,17.567667016972543,0.0758339276863528,20.589340266053323,23.381473281496778,13.435756339117376,1490732580864,2022-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKBARODA,Yes,2022-06-06,2022-12-05,73.57%,No,6,12,90.46893310546876,157.02638244628906,166.56371927261353,6.073716198350754,169.19033745659723,7.746440324745339,20.09942921743144,0.8248194067648429,26.27828462888648,22.39293331178709,12.889566677105456,1490732580864,2022-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKBARODA,Yes,2022-07-01,2022-12-28,87.52%,No,7,12,88.5356674194336,166.02149963378906,169.1640827178955,1.8928771821952923,168.41319610595704,1.4405944274949891,21.56277520534491,2.846939861537212,31.955064090103424,20.141331570256792,11.638878407264164,1490732580864,2022-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKBARODA,Yes,2022-10-31,2023-05-02,27.35%,No,10,5,134.88104248046875,171.7747344970703,186.36842541816907,8.495830870486753,187.13738194218388,8.94348490195197,57.9195514162965,6.072133343199182,52.96595696939328,18.78477787694892,10.880831467359432,1490732580864,2022-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKBARODA,Yes,2023-02-01,2023-07-31,34.69%,No,2,7,141.18222045898438,190.1554718017578,181.14024963378907,-4.740974363003004,181.84244028727213,-4.371702499916618,66.10862058176801,6.941856408015568,28.946971636801667,14.82706815267194,8.649208219215044,1490732580864,2022-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKBARODA,Yes,2023-11-01,2024-04-29,39.44%,No,11,4,183.8545684814453,256.3619384765625,234.58975113269895,-8.492753438067032,238.900143820142,-6.811383452702727,62.93781815729464,18.597637088431096,-4.516224572250027,3.943188841266432,2.3475902523524717,1490732580864,2023-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKBARODA,Yes,2023-12-01,2024-05-29,30.49%,No,12,5,189.8263397216797,247.70994567871097,241.88130285384807,-2.3530112240317003,238.7861954184139,-3.6024997849183915,49.3658492011221,15.43044400997582,-5.075859994127119,5.139539501996748,3.052763464446917,1490732580864,2023-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKINDIA,Yes,2016-02-11,2016-08-09,29.58%,No,2,8,74.89257049560547,97.0438995361328,101.95671230167538,5.0624642960821795,101.95671230167538,5.0624642960821795,,,43.52353798482329,-14.895403095076244,-8.787841618776525,636326379520,2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKINDIA,Yes,2016-03-01,2016-08-29,28.51%,No,3,8,76.16715240478516,97.87896728515624,102.19891047823256,4.413556163185494,102.19891047823256,4.413556163185494,,,27.211487675919123,-16.041424055581643,-9.553048343084711,636326379520,2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKINDIA,Yes,2016-03-08,2016-09-06,29.08%,No,3,9,81.30943298339844,104.95508575439452,102.1573281288147,-2.6656713254723594,102.1573281288147,-2.6656713254723594,,,19.80736185268053,-18.89548457528839,-12.886693338091138,636326379520,2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKINDIA,Yes,2016-04-06,2016-10-03,25.36%,No,4,10,81.61708068847656,102.3180160522461,101.9534891165939,-0.3562685729422834,125.97507618091724,23.121109108088326,,,18.341928623363437,-18.98242638613428,-13.428948933022456,636326379520,2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKINDIA,Yes,2016-05-02,2016-11-01,26.36%,No,5,11,79.19977569580078,100.0765151977539,102.2630861070421,2.18489912939861,126.61703021709737,26.52022301825625,,,70.53141330383117,-14.563829226449087,-11.907123514730245,636326379520,2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKINDIA,Yes,2016-06-01,2016-11-28,37.17%,No,6,11,75.55183410644531,103.63655090332033,125.88971524122285,21.47231275446621,123.35070205061405,19.02239217289708,,,68.91433577373127,-13.08880227003618,-13.61986844908184,636326379520,2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKINDIA,Yes,2016-06-06,2016-12-05,38.93%,No,6,12,74.27725982666016,103.19705200195312,125.91781964509384,22.016876647513815,123.35070205061405,19.52928853847441,,,56.72911120041897,-15.45367226212625,-14.354247737417714,636326379520,2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKINDIA,Yes,2016-08-11,2017-02-07,28.62%,No,8,2,91.06655883789062,117.12953186035156,126.53594223333864,8.030776033666672,126.69044372013636,8.162682551471194,,,5.816138738420218,-21.381604057537583,-15.398717720568625,636326379520,2016-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKINDIA,Yes,2016-10-10,2017-04-10,25.41%,No,10,4,102.05431365966795,127.98543548583984,126.46145257284476,-1.1907471402585543,127.45662241133432,-0.4131822285075777,,,-20.638740024251124,-38.20948849358602,-18.470117061965652,636326379520,2016-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKINDIA,Yes,2016-11-01,2017-05-02,57.93%,No,11,5,100.0765151977539,158.04795837402344,126.39168094453358,-20.029538979918165,126.98789814540318,-19.652300825750658,,,-43.54839830848755,-41.934569465682024,-23.30876610120598,636326379520,2016-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKINDIA,Yes,2016-12-01,2017-05-30,25.73%,No,12,5,102.66963958740234,129.08421325683594,122.69555030678804,-4.949220968900763,126.2164009639195,-2.2216599695350965,,,-31.290436746712015,-40.17047450665939,-19.840969710080135,636326379520,2016-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKINDIA,Yes,2016-12-06,2017-06-05,25.21%,No,12,6,102.84542846679688,128.77655029296875,123.5759049654007,-4.038503373274483,126.16146205021784,-2.0307177330045976,,,-36.2457313821909,-34.009492405245645,-20.202709277280373,636326379520,2016-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKINDIA,Yes,2017-01-02,2017-07-03,30.01%,No,1,7,94.4507827758789,122.79920959472656,126.88874689737956,3.3302635384622365,89.49509948154666,-27.12078540496575,,,-37.75948961755736,-28.740693215405912,-20.362186843582087,636326379520,2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKINDIA,Yes,2017-02-01,2017-07-31,37.02%,No,2,7,106.49337768554688,145.91744995117188,126.56834203546696,-13.260311170582863,87.01329403831845,-40.36813686955497,,,-43.13253083862273,-34.31233290667688,-21.388135976848233,636326379520,2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKINDIA,Yes,2018-07-12,2019-01-08,28.23%,No,7,1,74.58491516113281,95.6374740600586,74.6464474995931,-21.94853718876297,58.815067756466746,-38.50206905346334,-0.3347546133194545,,-37.637872599946,-20.60564121217493,3.147053872448624,636326379520,2018-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKINDIA,Yes,2018-09-27,2019-03-26,26.60%,No,9,3,70.71721649169922,89.52826690673828,58.61970000796848,-34.52380791752319,57.983183632434255,-35.23477485291275,1.7972965203382651,,-67.45213469955513,-22.83359203219064,7.066353266409164,636326379520,2018-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKINDIA,Yes,2021-01-01,2021-06-30,55.33%,No,1,6,44.08289337158203,68.47571563720703,48.977813454561456,-28.474185338854895,47.36397334507534,-30.83099182779537,-3.7996937185601265,-5.108246231845815,-43.06803075881237,19.308042093764133,16.609381272239744,636326379520,2020-12-31,2021-02-10 01:00:00-05:00,-0.66,1.65,350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKINDIA,Yes,2022-05-02,2022-10-31,31.97%,No,5,10,41.929290771484375,55.333274841308594,68.9664853182706,24.638358232114335,68.8077517747879,24.35149007920285,-4.045037871918023,-19.91608206137804,63.4367498855245,36.224876083258685,21.686817230462687,636326379520,2022-03-31,2022-05-24 02:00:00-04:00,3.59,1.48,-58.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKINDIA,Yes,2022-07-01,2022-12-28,103.47%,No,7,12,39.336181640625,80.03809356689453,68.23792717673562,-14.743187730098196,68.92936995933796,-13.87929561099813,8.240811165973128,-11.71283846833957,33.79599157467532,22.641023532121896,13.026807219492609,636326379520,2022-06-30,2022-08-02 03:00:00-04:00,2.56,1.37,-46.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKINDIA,Yes,2022-08-01,2023-01-30,59.41%,No,8,1,45.13909912109375,71.95622253417969,68.45641895050699,-4.863795597399893,71.50034046173096,-0.6335547592596087,7.388039518406897,-12.72862148183881,81.80066980185224,27.07064259904486,15.45882559456464,636326379520,2022-06-30,2022-08-02 03:00:00-04:00,2.56,1.37,-46.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKINDIA,Yes,2022-09-01,2023-02-28,37.31%,No,9,2,47.38916015625,65.0682601928711,69.3632970410724,6.6008171041768104,68.36348019616078,5.0642509781607945,13.185666264446285,-8.623865775488927,92.27301182241877,31.404916123386517,17.80588006779633,636326379520,2022-06-30,2022-08-02 03:00:00-04:00,2.56,1.37,-46.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKINDIA,Yes,2022-10-31,2023-05-02,40.58%,No,10,5,55.333274841308594,77.78802490234375,69.07059745788574,-11.206644538670316,69.49763176657937,-10.65767275383616,35.974342548590734,-2.7052252017837453,83.93892720084051,23.81229202993331,13.67324504522709,636326379520,2022-09-30,2022-11-03 03:00:00-04:00,2.4,2.34,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKINDIA,Yes,2023-11-01,2024-04-29,58.75%,No,11,4,92.5106201171875,146.85646057128906,114.53911933120416,-22.00607389989287,114.27453002929688,-22.186242549523943,35.26850831190684,12.600012663067185,-22.58081425462511,0.1775315007083611,0.1064811108050678,636326379520,2023-09-30,2023-11-04 05:00:00-04:00,4.21,3.55,-15.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
